"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"P53319-1","reviewed","GND2","P53319-1",""
"Q06648-1","reviewed","GIC2","Q06648-1",""
"P0C0V2-1","reviewed","","P0C0V2-1",""
"Q06640-1","reviewed","","Q06640-1",""
"Q06644-1","reviewed","PMT7","Q06644-1",""
"P37297-1","reviewed","STT4","P37297-1",""
"P37296-1","reviewed","STV1","P37296-1",""
"P37291-1","reviewed","SHM2","P37291-1",""
"P37293-1","reviewed","NAT2","P37293-1",""
"P37292-1","reviewed","SHM1","P37292-1",""
"P37299-1","reviewed","QCR10","P37299-1",""
"P37298-1","reviewed","SDH4","P37298-1",""
"P39521-1","reviewed","FHL1","P39521-1",""
"P39520-1","reviewed","IFH1","P39520-1",""
"P39523-1","reviewed","","P39523-1",""
"P39522-1","reviewed","ILV3","P39522-1",""
"P39525-1","reviewed","CEM1","P39525-1",""
"P39524-1","reviewed","DRS2","P39524-1",""
"P39526-1","reviewed","LAA1","P39526-1",""
"P39529-1","reviewed","","P39529-1",""
"P53882-1","reviewed","TDA7","P53882-1",""
"P53317-1","reviewed","NOP19","P53317-1",""
"P38210-1","reviewed","LDB7","P38210-1",""
"P38211-1","reviewed","GPI18","P38211-1",""
"P38212-1","reviewed","RCR1","P38212-1",""
"P38213-1","reviewed","DSF2","P38213-1",""
"P38215-1","reviewed","","P38215-1",""
"P38216-1","reviewed","","P38216-1",""
"P38217-1","reviewed","KAP104","P38217-1",""
"P38218-1","reviewed","POA1","P38218-1",""
"P38219-1","reviewed","OLA1","P38219-1",""
"Q04867-1","reviewed","","Q04867-1",""
"P47172-1","reviewed","","P47172-1",""
"Q04869-1","reviewed","","Q04869-1",""
"Q04868-1","reviewed","ELP6","Q04868-1",""
"Q00723-1","reviewed","PRP38","Q00723-1",""
"P28789-1","reviewed","HEM3","P28789-1",""
"P32568-1","reviewed","SNQ2","P32568-1",""
"P32569-1","reviewed","SRB4","P32569-1",""
"P32561-1","reviewed","RPD3","P32561-1",""
"P32562-1","reviewed","CDC5","P32562-1",""
"P32563-1","reviewed","VPH1","P32563-1",""
"P32564-1","reviewed","SCM4","P32564-1",""
"P32565-1","reviewed","RPN2","P32565-1",""
"P32566-1","reviewed","SMI1","P32566-1",""
"P32567-1","reviewed","PAH1","P32567-1",""
"Q04399-1","reviewed","GMC1","Q04399-1",""
"P53883-1","reviewed","NOP13","P53883-1",""
"P53881-1","reviewed","MRPL22","P53881-1",""
"P53886-1","reviewed","APC1","P53886-1",""
"P53885-1","reviewed","MDG1","P53885-1",""
"P53889-1","reviewed","FMP41","P53889-1",""
"Q04396-1","reviewed","LPP1","Q04396-1",""
"P43579-1","reviewed","IES1","P43579-1",""
"P43578-1","reviewed","","P43578-1",""
"P21771-1","reviewed","MRPS28","P21771-1",""
"P43573-1","reviewed","BUD27","P43573-1",""
"P43572-1","reviewed","EPL1","P43572-1",""
"P43571-1","reviewed","BST1","P43571-1",""
"P43570-1","reviewed","GYP8","P43570-1",""
"P43577-1","reviewed","GNA1","P43577-1",""
"P43576-1","reviewed","","P43576-1",""
"P43575-1","reviewed","PAU5","P43575-1",""
"P43574-1","reviewed","GAT1","P43574-1",""
"P42222-1","reviewed","ERR3","P42222-1",""
"P42223-1","reviewed","SBE2","P42223-1",""
"Q01454-1","reviewed","CTF4","Q01454-1",""
"P40303-1","reviewed","PRE6","P40303-1",""
"P53088-1","reviewed","NCS6","P53088-1",""
"P53089-1","reviewed","","P53089-1",""
"P53082-1","reviewed","BOL2","P53082-1",""
"P53083-1","reviewed","MDM34","P53083-1",""
"P53080-1","reviewed","EDC1","P53080-1",""
"P53081-1","reviewed","NIF3","P53081-1",""
"P53086-1","reviewed","KIP3","P53086-1",""
"Q12312-1","reviewed","","Q12312-1",""
"Q12310-1","reviewed","PRR2","Q12310-1",""
"Q12311-1","reviewed","NTO1","Q12311-1",""
"Q12316-1","reviewed","TY1B-GR3","Q12316-1",""
"Q12317-1","reviewed","MSB4","Q12317-1",""
"P19158-1","reviewed","IRA2","P19158-1",""
"Q12315-1","reviewed","GLE1","Q12315-1",""
"Q12318-1","reviewed","PSY3","Q12318-1",""
"P27344-1","reviewed","DPB3","P27344-1",""
"P53226-1","reviewed","BUD9","P53226-1",""
"P53227-1","reviewed","","P53227-1",""
"P53224-1","reviewed","ORM1","P53224-1",""
"P53225-1","reviewed","","P53225-1",""
"P53222-1","reviewed","","P53222-1",""
"P53223-1","reviewed","CAX4","P53223-1",""
"P53552-1","reviewed","THO2","P53552-1",""
"P53221-1","reviewed","RPL26B","P53221-1",""
"P07834-1","reviewed","CDC4","P07834-1",""
"P53229-1","reviewed","","P53229-1",""
"P15496-1","reviewed","IDI1","P15496-1",""
"P38615-1","reviewed","RIM11","P38615-1",""
"Q02887-1","reviewed","ATG21","Q02887-1",""
"Q05510-1","reviewed","","Q05510-1",""
"Q05515-1","reviewed","SVF1","Q05515-1",""
"Q05518-1","reviewed","PAL1","Q05518-1",""
"P81449-1","reviewed","TIM11","P81449-1",""
"P25651-1","reviewed","CSM1","P25651-1",""
"O60200-1","reviewed","MDM35","O60200-1",""
"P25270-1","reviewed","MRM1","P25270-1",""
"P0CE86-1","reviewed","PAU21","P0CE86-1",""
"P0CE86-1","reviewed","PAU21","P0CE86-2",""
"P0CE87-1","reviewed","PAU22","P0CE87-1",""
"P0CE87-1","reviewed","PAU22","P0CE87-2",""
"P0CX52-1","reviewed","RPS16B","P0CX52-1",""
"P0CE85-1","reviewed","PAU19","P0CE85-1",""
"Q8TGK6-1","reviewed","","Q8TGK6-1",""
"Q8TGK4-1","reviewed","","Q8TGK4-1",""
"Q8TGK1-1","reviewed","","Q8TGK1-1",""
"Q8TGK0-1","reviewed","","Q8TGK0-1",""
"Q04734-1","reviewed","RIM9","Q04734-1",""
"P53438-1","reviewed","SOK2","P53438-1",""
"Q06098-1","reviewed","ISR1","Q06098-1",""
"Q06096-1","reviewed","COG4","Q06096-1",""
"Q06090-1","reviewed","MRPL51","Q06090-1",""
"Q06091-1","reviewed","SNT309","Q06091-1",""
"P34247-1","reviewed","UTP11","P34247-1",""
"P34246-1","reviewed","MTC2","P34246-1",""
"P34245-1","reviewed","","P34245-1",""
"P34244-1","reviewed","HSL1","P34244-1",""
"P34243-1","reviewed","HCS1","P34243-1",""
"P34241-1","reviewed","URB1","P34241-1",""
"P34240-1","reviewed","ZRT3","P34240-1",""
"P34249-1","reviewed","","P34249-1",""
"P34248-1","reviewed","","P34248-1",""
"Q06891-1","reviewed","RAF1","Q06891-1",""
"P40488-1","reviewed","","P40488-1",""
"P40489-1","reviewed","XBP1","P40489-1",""
"P40486-1","reviewed","SHQ1","P40486-1",""
"P40487-1","reviewed","DPH1","P40487-1",""
"P40484-1","reviewed","MOB1","P40484-1",""
"P40485-1","reviewed","SLM1","P40485-1",""
"P40482-1","reviewed","SEC24","P40482-1",""
"P40483-1","reviewed","","P40483-1",""
"P40480-1","reviewed","HOS4","P40480-1",""
"P40481-1","reviewed","HPM1","P40481-1",""
"P80428-1","reviewed","ARP4","P80428-1",""
"Q08729-1","reviewed","DSE3","Q08729-1",""
"P29311-1","reviewed","BMH1","P29311-1",""
"P35994-1","reviewed","PAU16","P35994-1",""
"P35995-1","reviewed","","P35995-1",""
"P35996-1","reviewed","MRPL38","P35996-1",""
"P35997-1","reviewed","RPS27A","P35997-1",""
"Q08723-1","reviewed","RPN8","Q08723-1",""
"Q02196-1","reviewed","MET14","Q02196-1",""
"P09201-1","reviewed","FBP1","P09201-1",""
"P35194-1","reviewed","UTP20","P35194-1",""
"P35195-1","reviewed","ECM15","P35195-1",""
"P35196-1","reviewed","RER2","P35196-1",""
"P35197-1","reviewed","GCS1","P35197-1",""
"P35190-1","reviewed","CLG1","P35190-1",""
"P35191-1","reviewed","MDJ1","P35191-1",""
"P35192-1","reviewed","MAC1","P35192-1",""
"P35193-1","reviewed","ATG19","P35193-1",""
"P35198-1","reviewed","MTH1","P35198-1",""
"P47139-1","reviewed","","P47139-1",""
"P47138-1","reviewed","JJJ3","P47138-1",""
"P47137-1","reviewed","","P47137-1",""
"Q08416-1","reviewed","IRC23","Q08416-1",""
"P47135-1","reviewed","JSN1","P47135-1",""
"P47134-1","reviewed","BIR1","P47134-1",""
"P47133-1","reviewed","EMC2","P47133-1",""
"P47131-1","reviewed","","P47131-1",""
"P47130-1","reviewed","CSN12","P47130-1",""
"P53769-1","reviewed","CWC24","P53769-1",""
"P53949-1","reviewed","OCA2","P53949-1",""
"P09064-1","reviewed","SUI3","P09064-1",""
"P53947-1","reviewed","","P53947-1",""
"P53946-1","reviewed","ARP5","P53946-1",""
"P53944-1","reviewed","MTQ1","P53944-1",""
"P53943-1","reviewed","AQR1","P53943-1",""
"P53942-1","reviewed","RNH201","P53942-1",""
"P53941-1","reviewed","IMP4","P53941-1",""
"P53940-1","reviewed","APJ1","P53940-1",""
"Q12226-1","reviewed","AYT1","Q12226-1",""
"Q12224-1","reviewed","RLM1","Q12224-1",""
"P14242-1","reviewed","PMS1","P14242-1",""
"Q12222-1","reviewed","YGK3","Q12222-1",""
"Q02774-1","reviewed","SHR3","Q02774-1",""
"Q12221-1","reviewed","PUF2","Q12221-1",""
"P39083-1","reviewed","RGA1","P39083-1",""
"P39081-1","reviewed","PCF11","P39081-1",""
"P43633-1","reviewed","ALK1","P43633-1",""
"P43634-1","reviewed","CHA4","P43634-1",""
"P43635-1","reviewed","CIT3","P43635-1",""
"P43636-1","reviewed","ALG2","P43636-1",""
"P43637-1","reviewed","TOS3","P43637-1",""
"P43638-1","reviewed","MHP1","P43638-1",""
"P43639-1","reviewed","CKB1","P43639-1",""
"P23337-1","reviewed","GSY1","P23337-1",""
"P30822-1","reviewed","CRM1","P30822-1",""
"P06208-1","reviewed","LEU4","P06208-1",""
"P06208-1","reviewed","LEU4","P06208-2",""
"Q03233-1","reviewed","ADD37","Q03233-1",""
"P00127-1","reviewed","QCR6","P00127-1",""
"Q3E7B9-1","reviewed","","Q3E7B9-1",""
"P00128-1","reviewed","QCR7","P00128-1",""
"P32357-1","reviewed","AAR2","P32357-1",""
"P32356-1","reviewed","NTH1","P32356-1",""
"P32354-1","reviewed","MCM10","P32354-1",""
"P32353-1","reviewed","ERG3","P32353-1",""
"P32352-1","reviewed","ERG2","P32352-1",""
"P32351-1","reviewed","IMP2'","P32351-1",""
"P32350-1","reviewed","KNS1","P32350-1",""
"Q01389-1","reviewed","BCK1","Q01389-1",""
"P40103-1","reviewed","","P40103-1",""
"P40102-1","reviewed","","P40102-1",""
"P40101-1","reviewed","","P40101-1",""
"P40100-1","reviewed","PUG1","P40100-1",""
"P40107-1","reviewed","VRG4","P40107-1",""
"P40106-1","reviewed","GPP2","P40106-1",""
"P40105-1","reviewed","YRF1-2","P40105-1",""
"P40104-1","reviewed","","P40104-1",""
"Q02983-1","reviewed","RRN5","Q02983-1",""
"Q02981-1","reviewed","","Q02981-1",""
"P38849-1","reviewed","MTC6","P38849-1",""
"P38848-1","reviewed","PEX28","P38848-1",""
"P38841-1","reviewed","","P38841-1",""
"P38840-1","reviewed","ARO9","P38840-1",""
"P38843-1","reviewed","CHS7","P38843-1",""
"P38842-1","reviewed","","P38842-1",""
"P38845-1","reviewed","CRP1","P38845-1",""
"P38844-1","reviewed","DSE2","P38844-1",""
"P36051-1","reviewed","MCD4","P36051-1",""
"P36052-1","reviewed","","P36052-1",""
"P36053-1","reviewed","ELF1","P36053-1",""
"P36054-1","reviewed","RCN1","P36054-1",""
"P33759-1","reviewed","MRPS5","P33759-1",""
"P36056-1","reviewed","RSM22","P36056-1",""
"P36057-1","reviewed","SRP102","P36057-1",""
"P33754-1","reviewed","SEC66","P33754-1",""
"P33755-1","reviewed","NPL4","P33755-1",""
"P33757-1","reviewed","SPO23","P33757-1",""
"P33750-1","reviewed","SOF1","P33750-1",""
"P33751-1","reviewed","PAD1","P33751-1",""
"P33753-1","reviewed","TRM2","P33753-1",""
"P38909-1","reviewed","CYC2","P38909-1",""
"P38904-1","reviewed","SPP41","P38904-1",""
"P38907-1","reviewed","CHL4","P38907-1",""
"P38900-1","reviewed","","P38900-1",""
"P38902-1","reviewed","RPB11","P38902-1",""
"P38903-1","reviewed","RTS1","P38903-1",""
"Q12129-1","reviewed","NMD4","Q12129-1",""
"Q12128-1","reviewed","BAG7","Q12128-1",""
"Q12121-1","reviewed","","Q12121-1",""
"Q12123-1","reviewed","DCS2","Q12123-1",""
"Q12122-1","reviewed","LYS21","Q12122-1",""
"Q12125-1","reviewed","GET4","Q12125-1",""
"Q12124-1","reviewed","MED2","Q12124-1",""
"Q12127-1","reviewed","CCW12","Q12127-1",""
"Q12518-1","reviewed","ENT1","Q12518-1",""
"P10622-1","reviewed","RPP1B","P10622-1",""
"Q7LHG5-1","reviewed","TY3B-I","Q7LHG5-1",""
"Q12514-1","reviewed","NOT5","Q12514-1",""
"P0C0T4-1","reviewed","RPS25B","P0C0T4-1",""
"P52868-1","reviewed","CWC23","P52868-1",""
"Q3E737-1","reviewed","","Q3E737-1",""
"Q3E736-1","reviewed","","Q3E736-1",""
"Q3E735-1","reviewed","","Q3E735-1",""
"Q3E732-1","reviewed","","Q3E732-1",""
"Q3E731-1","reviewed","COX19","Q3E731-1",""
"Q3E739-1","reviewed","","Q3E739-1",""
"Q06407-1","reviewed","RGA2","Q06407-1",""
"P34909-1","reviewed","MOT2","P34909-1",""
"Q06405-1","reviewed","ATP17","Q06405-1",""
"Q03162-1","reviewed","MUB1","Q03162-1",""
"Q03161-1","reviewed","","Q03161-1",""
"Q06409-1","reviewed","DCK1","Q06409-1",""
"Q06408-1","reviewed","ARO10","Q06408-1",""
"P51402-1","reviewed","RPL37B","P51402-1",""
"P38278-1","reviewed","BMT2","P38278-1",""
"P38279-1","reviewed","RTC2","P38279-1",""
"P38272-1","reviewed","SHE3","P38272-1",""
"P38273-1","reviewed","CCZ1","P38273-1",""
"P38270-1","reviewed","ATG14","P38270-1",""
"P38271-1","reviewed","OPY1","P38271-1",""
"P38276-1","reviewed","","P38276-1",""
"P38277-1","reviewed","","P38277-1",""
"P38274-1","reviewed","HSL7","P38274-1",""
"P11978-1","reviewed","SIR4","P11978-1",""
"P11972-1","reviewed","SST2","P11972-1",""
"P06783-1","reviewed","STE3","P06783-1",""
"P06782-1","reviewed","SNF1","P06782-1",""
"P06781-1","reviewed","RHO2","P06781-1",""
"P06780-1","reviewed","RHO1","P06780-1",""
"P06787-1","reviewed","CMD1","P06787-1",""
"P06786-1","reviewed","TOP2","P06786-1",""
"P06785-1","reviewed","CDC21","P06785-1",""
"Q04806-1","reviewed","GTO3","Q04806-1",""
"Q3E7X8-1","reviewed","","Q3E7X8-1",""
"Q3E7X9-1","reviewed","RPS28A","Q3E7X9-1",""
"Q03290-1","reviewed","TFB3","Q03290-1",""
"Q06667-1","reviewed","IPK1","Q06667-1",""
"Q06665-1","reviewed","RAD34","Q06665-1",""
"P13663-1","reviewed","HOM2","P13663-1",""
"Q06668-1","reviewed","OMS1","Q06668-1",""
"P53272-1","reviewed","","P53272-1",""
"P32502-1","reviewed","GCD7","P32502-1",""
"P32500-1","reviewed","NDC1","P32500-1",""
"P32501-1","reviewed","GCD6","P32501-1",""
"P32504-1","reviewed","CBF2","P32504-1",""
"P32505-1","reviewed","NAB2","P32505-1",""
"P34760-1","reviewed","TSA1","P34760-1",""
"P34761-1","reviewed","WHI3","P34761-1",""
"P41817-1","reviewed","CUP9","P41817-1",""
"Q03835-1","reviewed","GRX3","Q03835-1",""
"Q03834-1","reviewed","MSH6","Q03834-1",""
"Q03833-1","reviewed","GIS1","Q03833-1",""
"Q08444-1","reviewed","NOB1","Q08444-1",""
"Q08446-1","reviewed","SGT1","Q08446-1",""
"Q08119-1","reviewed","ESC8","Q08119-1",""
"Q08118-1","reviewed","IRC10","Q08118-1",""
"Q08448-1","reviewed","LPL1","Q08448-1",""
"P22217-1","reviewed","TRX1","P22217-1",""
"P22216-1","reviewed","RAD53","P22216-1",""
"P22215-1","reviewed","SLY41","P22215-1",""
"P22214-1","reviewed","SEC22","P22214-1",""
"P22213-1","reviewed","SLY1","P22213-1",""
"P22211-1","reviewed","NPR1","P22211-1",""
"P22219-1","reviewed","VPS15","P22219-1",""
"P62651-1","reviewed","ERI1","P62651-1",""
"Q04119-1","reviewed","PPN1","Q04119-1",""
"P15454-1","reviewed","GUK1","P15454-1",""
"Q01477-1","reviewed","UBP3","Q01477-1",""
"Q04116-1","reviewed","YHP1","Q04116-1",""
"Q04110-1","reviewed","ECM11","Q04110-1",""
"Q04658-1","reviewed","SMA2","Q04658-1",""
"P10363-1","reviewed","PRI1","P10363-1",""
"P00330-1","reviewed","ADH1","P00330-1",""
"P00331-1","reviewed","ADH2","P00331-1",""
"Q12338-1","reviewed","RNH203","Q12338-1",""
"Q12339-1","reviewed","UTP23","Q12339-1",""
"Q12334-1","reviewed","SCM3","Q12334-1",""
"Q12335-1","reviewed","PST2","Q12335-1",""
"Q12330-1","reviewed","SME1","Q12330-1",""
"Q12331-1","reviewed","","Q12331-1",""
"Q12333-1","reviewed","FRE7","Q12333-1",""
"P53200-1","reviewed","EFM5","P53200-1",""
"P53201-1","reviewed","SWC4","P53201-1",""
"P53202-1","reviewed","CUL3","P53202-1",""
"P53203-1","reviewed","PEX31","P53203-1",""
"P53204-1","reviewed","NMA2","P53204-1",""
"P53206-1","reviewed","MCY1","P53206-1",""
"P53207-1","reviewed","SNU71","P53207-1",""
"P53208-1","reviewed","EAT1","P53208-1",""
"P53209-1","reviewed","","P53209-1",""
"P0CE41-1","reviewed","HAP1","P0CE41-1",""
"Q12044-1","reviewed","RCN2","Q12044-1",""
"P38738-1","reviewed","OCA5","P38738-1",""
"P25298-1","reviewed","RNA14","P25298-1",""
"P21190-1","reviewed","IME1","P21190-1",""
"P25296-1","reviewed","CNB1","P25296-1",""
"P25297-1","reviewed","PHO84","P25297-1",""
"P25294-1","reviewed","SIS1","P25294-1",""
"P25293-1","reviewed","NAP1","P25293-1",""
"Q00916-1","reviewed","SNP1","Q00916-1",""
"P54007-1","reviewed","","P54007-1",""
"P23624-1","reviewed","SPO13","P23624-1",""
"P54005-1","reviewed","DIA1","P54005-1",""
"P54003-1","reviewed","SUR7","P54003-1",""
"P54000-1","reviewed","SUB1","P54000-1",""
"P38732-1","reviewed","EFM1","P38732-1",""
"P21373-1","reviewed","UTR1","P21373-1",""
"Q8TGM6-1","reviewed","TAR1","Q8TGM6-1",""
"P21372-1","reviewed","PRP5","P21372-1",""
"P38737-1","reviewed","ECM29","P38737-1",""
"Q08822-1","reviewed","CIR2","Q08822-1",""
"Q12048-1","reviewed","ATG41","Q12048-1",""
"P13856-1","reviewed","RSR1","P13856-1",""
"A0A023PZF2-1","reviewed","","A0A023PZF2-1",""
"P38734-1","reviewed","MUP3","P38734-1",""
"P37020-1","reviewed","GEF1","P37020-1",""
"P34221-1","reviewed","PTC3","P34221-1",""
"P34220-1","reviewed","","P34220-1",""
"P34223-1","reviewed","SHP1","P34223-1",""
"P34222-1","reviewed","PTH2","P34222-1",""
"P34225-1","reviewed","YEL1","P34225-1",""
"P34224-1","reviewed","","P34224-1",""
"P34227-1","reviewed","PRX1","P34227-1",""
"P34226-1","reviewed","SKT5","P34226-1",""
"P34228-1","reviewed","SEF1","P34228-1",""
"P33299-1","reviewed","RPT1","P33299-1",""
"P33298-1","reviewed","RPT3","P33298-1",""
"P38041-1","reviewed","BOI1","P38041-1",""
"P38042-1","reviewed","CDC27","P38042-1",""
"Q06251-1","reviewed","","Q06251-1",""
"Q08630-1","reviewed","IRC13","Q08630-1",""
"P18414-1","reviewed","ERD2","P18414-1",""
"P18410-1","reviewed","SPO7","P18410-1",""
"P18411-1","reviewed","FUN14","P18411-1",""
"P18412-1","reviewed","TEC1","P18412-1",""
"Q03629-1","reviewed","","Q03629-1",""
"Q03338-1","reviewed","PRP3","Q03338-1",""
"Q03330-1","reviewed","GCN5","Q03330-1",""
"Q03337-1","reviewed","TRS31","Q03337-1",""
"Q12692-1","reviewed","HTZ1","Q12692-1",""
"Q12691-1","reviewed","ENA5","Q12691-1",""
"Q12690-1","reviewed","RPL13A","Q12690-1",""
"Q12697-1","reviewed","YPK9","Q12697-1",""
"Q06070-1","reviewed","","Q06070-1",""
"P35178-1","reviewed","RRP1","P35178-1",""
"P35179-1","reviewed","SSS1","P35179-1",""
"P35176-1","reviewed","CPR5","P35176-1",""
"P35177-1","reviewed","SPT7","P35177-1",""
"P35172-1","reviewed","NTH2","P35172-1",""
"P47159-1","reviewed","","P47159-1",""
"P47158-1","reviewed","IBA57","P47158-1",""
"P47150-1","reviewed","RSM7","P47150-1",""
"P47153-1","reviewed","TDA4","P47153-1",""
"P47152-1","reviewed","","P47152-1",""
"P47155-1","reviewed","ILM1","P47155-1",""
"P47154-1","reviewed","STE24","P47154-1",""
"P47157-1","reviewed","","P47157-1",""
"P47156-1","reviewed","JHD2","P47156-1",""
"P53929-1","reviewed","","P53929-1",""
"P0C2I8-1","reviewed","TY1A-LR4","P0C2I8-1",""
"P53921-1","reviewed","MRP35","P53921-1",""
"P53920-1","reviewed","NMA111","P53920-1",""
"P53923-1","reviewed","NCS2","P53923-1",""
"P0C2I9-1","reviewed","TY1B-PR1","P0C2I9-1",""
"P53925-1","reviewed","","P53925-1",""
"P53924-1","reviewed","DMA2","P53924-1",""
"P53927-1","reviewed","NOP15","P53927-1",""
"P46151-1","reviewed","MET12","P46151-1",""
"Q08929-1","reviewed","GUP2","Q08929-1",""
"Q07830-1","reviewed","GPI13","Q07830-1",""
"P27999-1","reviewed","RPB9","P27999-1",""
"Q07834-1","reviewed","","Q07834-1",""
"Q01662-1","reviewed","MAP1","Q01662-1",""
"P06197-1","reviewed","PIS1","P06197-1",""
"P25847-1","reviewed","MSH2","P25847-1",""
"P25846-1","reviewed","MSH1","P25846-1",""
"Q08300-1","reviewed","CSS3","Q08300-1",""
"P24719-1","reviewed","MEK1","P24719-1",""
"Q6Q5K6-1","reviewed","HUG1","Q6Q5K6-1",""
"P32339-1","reviewed","HMX1","P32339-1",""
"P32338-1","reviewed","RME1","P32338-1",""
"Q04562-1","reviewed","TMN2","Q04562-1",""
"Q01080-1","reviewed","RPA49","Q01080-1",""
"P32331-1","reviewed","YMC1","P32331-1",""
"P32330-1","reviewed","DGR2","P32330-1",""
"P32333-1","reviewed","MOT1","P32333-1",""
"P32332-1","reviewed","OAC1","P32332-1",""
"P32335-1","reviewed","MSS51","P32335-1",""
"P32334-1","reviewed","MSB2","P32334-1",""
"P32337-1","reviewed","PSE1","P32337-1",""
"P32336-1","reviewed","NUD1","P32336-1",""
"P26570-1","reviewed","PPZ1","P26570-1",""
"P38863-1","reviewed","SPC97","P38863-1",""
"P38862-1","reviewed","ATG7","P38862-1",""
"P38861-1","reviewed","NMD3","P38861-1",""
"P38860-1","reviewed","MTG2","P38860-1",""
"P38867-1","reviewed","","P38867-1",""
"P38866-1","reviewed","FMO1","P38866-1",""
"P38865-1","reviewed","CTR2","P38865-1",""
"P38864-1","reviewed","","P38864-1",""
"P38869-1","reviewed","SVP26","P38869-1",""
"P38868-1","reviewed","","P38868-1",""
"P22007-1","reviewed","RAM1","P22007-1",""
"P36528-1","reviewed","MRPL17","P36528-1",""
"P36038-1","reviewed","CBT1","P36038-1",""
"P36039-1","reviewed","EMC3","P36039-1",""
"P36520-1","reviewed","MRPL10","P36520-1",""
"P36521-1","reviewed","MRPL11","P36521-1",""
"P36523-1","reviewed","MRPL15","P36523-1",""
"P36036-1","reviewed","YRA2","P36036-1",""
"P36525-1","reviewed","MRPL24","P36525-1",""
"P36034-1","reviewed","COS9","P36034-1",""
"P36527-1","reviewed","MRPL28","P36527-1",""
"Q12103-1","reviewed","","Q12103-1",""
"Q12102-1","reviewed","CFT2","Q12102-1",""
"Q12100-1","reviewed","RTK1","Q12100-1",""
"Q12107-1","reviewed","APC9","Q12107-1",""
"Q12106-1","reviewed","MCP1","Q12106-1",""
"Q12104-1","reviewed","SWT1","Q12104-1",""
"Q12109-1","reviewed","WRS1","Q12109-1",""
"Q12108-1","reviewed","RTC5","Q12108-1",""
"P15108-1","reviewed","HSC82","P15108-1",""
"P22470-1","reviewed","SAN1","P22470-1",""
"P47043-1","reviewed","ZAP1","P47043-1",""
"Q12436-1","reviewed","ZRT2","Q12436-1",""
"Q12434-1","reviewed","RDI1","Q12434-1",""
"Q12433-1","reviewed","AHC1","Q12433-1",""
"Q12432-1","reviewed","EAF3","Q12432-1",""
"P38788-1","reviewed","SSZ1","P38788-1",""
"P38789-1","reviewed","SSF1","P38789-1",""
"P47045-1","reviewed","TIM54","P47045-1",""
"P38782-1","reviewed","MED6","P38782-1",""
"P38783-1","reviewed","FYV4","P38783-1",""
"P38780-1","reviewed","","P38780-1",""
"P38781-1","reviewed","RSC30","P38781-1",""
"P38786-1","reviewed","RPP1","P38786-1",""
"P38787-1","reviewed","PAN5","P38787-1",""
"P38784-1","reviewed","VMA22","P38784-1",""
"P38784-1","reviewed","VMA22","P38784-2",""
"P38785-1","reviewed","GIC1","P38785-1",""
"Q3E751-1","reviewed","","Q3E751-1",""
"Q3E750-1","reviewed","","Q3E750-1",""
"Q3E752-1","reviewed","SPO24","Q3E752-1",""
"Q3E755-1","reviewed","","Q3E755-1",""
"Q3E754-1","reviewed","RPS21B","Q3E754-1",""
"Q3E757-1","reviewed","RPL11B","Q3E757-1",""
