"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J5-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J7-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J9-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K0-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K1-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K4-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K6-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K7-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L0-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L1-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L2-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L4-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L5-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L8-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L9-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9M0-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9M3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9M4-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K6R8-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K6S2-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K7H7-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K7I3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K7T4-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K824-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0B4K827-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A0A0C4DHD8-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","A1Z6X3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9I1-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9I3-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9I6-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J4-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J6-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9J8-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K2-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K5-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K8-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9K9-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L6-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9L7-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9M1-1"
"A0A0B4K6Z6-1","unreviewed","Dscam1","","Q0E9M2-1"
"Q9W0L3-1","unreviewed","mat","","Q9W0L3-1"
"Q9W0L4-1","unreviewed","dC1GalT6","","Q9W0L4-1"
"Q9W0L7-1","unreviewed","Usp10","","M9PDK3-1"
"Q9W0L7-1","unreviewed","Usp10","","Q9W0L7-1"
"Q9W0L6-1","unreviewed","Dmel\CG13907","","Q9W0L6-1"
"Q9W0L9-1","unreviewed","dpr20","","Q9W0L9-1"
"Q9W0L8-1","unreviewed","Dmel\CG12502","","M9NDE4-1"
"Q9W0L8-1","unreviewed","Dmel\CG12502","","Q9W0L8-1"
"Q9VJF6-1","unreviewed","Dmel\CG6304","","Q9VJF6-1"
"Q9VJF7-1","unreviewed","beat-IIIb","","Q1EC42-1"
"Q9VJF7-1","unreviewed","beat-IIIb","","Q9VJF7-1"
"Q9VJF5-1","unreviewed","Dmel\CG15136","","Q9VJF5-1"
"Q9VJF2-1","reviewed","Gr36b","Q9VJF2-1",""
"Q9VJF8-1","unreviewed","Dmel\CG31806","","Q9VJF8-1"
"Q9VGJ3-1","unreviewed","Dmel\CG14718","","Q9VGJ3-1"
"Q9VGJ2-1","unreviewed","I-t","","Q9VGJ2-1"
"Q9VGJ1-1","unreviewed","Dmel\CG14720","","Q9VGJ1-1"
"Q9VGJ0-1","unreviewed","Dmel\CG12594","","Q9VGJ0-1"
"Q9VGJ7-1","unreviewed","Dmel\CG6834","","Q9VGJ7-1"
"Q9VGJ6-1","unreviewed","Dmel\CG6908","","A0A0B4KG94-1"
"Q9VGJ6-1","unreviewed","Dmel\CG6908","","Q9VGJ6-1"
"Q9VGJ5-1","reviewed","fer3","Q9VGJ5-1",""
"Q9VGJ4-1","unreviewed","Dmel\CG14717","","Q9VGJ4-1"
"Q9VGJ9-1","unreviewed","Ho","","Q9VGJ9-1"
"Q9VGJ8-1","unreviewed","Dmel\CG6830","","Q9VGJ8-1"
"Q8IQ92-1","unreviewed","HP4","","Q8IQ92-1"
"Q8IQ92-1","unreviewed","HP4","","Q9VSC4-1"
"Q9VZM7-1","reviewed","IntS10","Q9VZM7-1",""
"Q9W379-1","reviewed","Zpr1","Q9W379-1",""
"Q9VQW6-1","unreviewed","CG10039","","Q9VQW6-1"
"Q9VQW4-1","unreviewed","Dmel\CG15422","","Q9VQW4-1"
"Q9VQW5-1","unreviewed","Dmel\CG15423","","Q9VQW5-1"
"Q9W373-1","unreviewed","SmydA-9","","Q9W373-1"
"Q9W372-1","unreviewed","Obp8a","","Q9W372-1"
"Q9W371-1","unreviewed","Dmel\CG15368","","Q9W371-1"
"Q9W370-1","unreviewed","Dmel\CG15369","","Q9W370-1"
"Q9W377-1","unreviewed","BcDNA:LP05863","","Q9W377-1"
"Q9W376-1","reviewed","","Q9W376-1",""
"Q9W374-1","unreviewed","su(r)","","Q9W374-1"
"Q9V6L0-1","reviewed","Kdm4B","Q9V6L0-1","A0A0B4KFJ8-1"
"Q9V6L0-1","reviewed","Kdm4B","","E1JH52-1"
"Q0E8R1-1","unreviewed","vir-1","","M9PFQ2-1"
"Q0E8R1-1","unreviewed","vir-1","","Q0E8R1-1"
"Q0E8R1-1","unreviewed","vir-1","","Q3YBY4-1"
"Q0E8R1-1","unreviewed","vir-1","","Q8SXD5-1"
"Q0E8R3-1","unreviewed","bru2","","M9NF06-1"
"Q0E8R3-1","unreviewed","bru2","","Q0E8R3-1"
"Q0E8R3-1","unreviewed","bru2","","Q7K108-1"
"Q0E8R3-1","unreviewed","bru2","","Q86BL5-1"
"Q0E8R3-1","unreviewed","bru2","","M9ND73-1"
"Q0E8R3-1","unreviewed","bru2","","M9NCT8-1"
"Q0E8R3-1","unreviewed","bru2","","C1C3H9-1"
"Q9V6L9-1","reviewed","Fsn","Q9V6L9-1",""
"A0A0B4LG94-1","unreviewed","alphalike","","A0A0B4LG94-1"
"A0A0B4LG97-1","unreviewed","Dromel_CG17759_galpha49b_uORF","","A0A0B4LG97-1"
"Q9VAP6-1","unreviewed","Atg14","","Q9VAP6-1"
"Q9VTP8-1","unreviewed","Dmel\CG12521","","Q9VTP8-1"
"Q9VAP3-1","reviewed","Ctl2","Q9VAP3-1",""
"Q9VAP2-1","reviewed","dgt6","Q9VAP2-1",""
"Q9VAP1-1","unreviewed","Alg13","","Q9VAP1-1"
"Q9VKL0-1","unreviewed","Samuel","","M9PB98-1"
"Q9VKL0-1","unreviewed","Samuel","","Q9VKL0-1"
"Q9VTP0-1","unreviewed","Cubn2","","Q9VTP0-1"
"Q9VTP1-1","unreviewed","Dmel\CG14130","","Q9VTP1-1"
"Q9VAP8-1","unreviewed","alpha-Man-Ib","","Q9VAP8-1"
"Q6IGW6-1","unreviewed","Dmel\CG34200","","Q6IGW6-1"
"X2JJX6-1","unreviewed","Lgr4","","Q0IGY0-1"
"X2JJX6-1","unreviewed","Lgr4","","X2JJX6-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","A0A0B4KGH7-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","E1JIQ4-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","A0A0B4KGC9-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","A0A0B4KHF1-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","Q8IN65-1"
"A0A0B4KHF1-1","unreviewed","MICU3","","Q9VDT8-1"
"A0A0B4KHF0-1","unreviewed","Fer2LCH","","A0A0B4KHF0-1"
"A0A0B4KHF0-1","unreviewed","Fer2LCH","","Q9VA83-1"
"Q5BI31-1","reviewed","Alms1a","Q5BI31-1",""
"Q9W5U2-1","reviewed","Cht10","Q9W5U2-1","M9PGH3-1"
"E1JHX0-1","unreviewed","Dmel\CG42554","","E1JHX0-1"
"X2JAR4-1","unreviewed","Dmel\CG42780","","M9MS21-1"
"X2JAR4-1","unreviewed","Dmel\CG42780","","X2JAR4-1"
"Q9VVS5-1","unreviewed","Nufip","","Q9VVS5-1"
"Q9VVS4-1","reviewed","MED11","Q9VVS4-1",""
"Q9VVS6-1","unreviewed","Atg3","","Q9VVS6-1"
"Q9VME5-1","unreviewed","slam","","Q9VME5-1"
"Q9VME6-1","unreviewed","Nepl4","","Q9VME6-1"
"Q8T5S8-1","unreviewed","PH4alphaPV","","Q8T5S8-1"
"Q9VVS2-1","unreviewed","Dmel\CG12477","","Q9VVS2-1"
"A0A126GUV0-1","unreviewed","Jhbp5","","A0A126GUV0-1"
"A0A126GUV0-1","unreviewed","Jhbp5","","Q9VEZ6-1"
"A0A126GUV7-1","unreviewed","fray","","A0A126GUV7-1"
"A0A126GUV7-1","unreviewed","fray","","Q7KSD3-1"
"P35600-1","reviewed","Gnf1","P35600-1",""
"Q4V5I6-1","unreviewed","Dmel\CG14810","","Q4V5I6-1"
"Q4V5I6-1","unreviewed","Dmel\CG14810","","M9NGI4-1"
"Q4V5I9-1","reviewed","","Q4V5I9-1",""
"Q9VZR2-1","unreviewed","Drsl5","","Q9VZR2-1"
"Q9I7W5-1","reviewed","Sas10","Q9I7W5-1",""
"Q9I7W3-1","unreviewed","Dmel\CG12115","","Q9I7W3-1"
"Q9I7W2-1","unreviewed","Dmel\CG12106","","Q9I7W2-1"
"P17336-1","reviewed","Cat","P17336-1",""
"Q7M3J6-1","unreviewed","CCKLR-17D3","","Q7M3J6-1"
"Q7KND8-1","unreviewed","Mad1","","Q7KND8-1"
"Q24113-1","unreviewed","nonA-l","","Q24113-1"
"Q24114-1","reviewed","dally","Q24114-1","Q53XG2-1"
"Q24117-1","reviewed","ctp","Q24117-1","A0A4D6K1L3-1"
"Q24117-1","reviewed","ctp","","M9NDP1-1"
"Q24119-5","reviewed","trh","Q24119-1",""
"Q24119-5","reviewed","trh","Q24119-2",""
"Q24119-5","reviewed","trh","Q24119-3",""
"Q24119-5","reviewed","trh","Q24119-5",""
"Q24119-5","reviewed","trh","Q24119-6",""
"Q24118-1","reviewed","pigeon","Q24118-1","M9MRW6-1"
"Q8INP3-1","unreviewed","CG33187","","Q8INP3-1"
"Q8INP9-1","unreviewed","Dmel\CG11980","","Q9VHI8-1"
"Q8INP9-1","unreviewed","Dmel\CG11980","","Q8INP8-1"
"Q8INP9-1","unreviewed","Dmel\CG11980","","Q8INP9-1"
"Q0KHV6-1","reviewed","Pink1","Q0KHV6-1",""
"Q95RE4-1","unreviewed","yps","","M9NFR5-1"
"Q95RE4-1","unreviewed","yps","","Q95RE4-1"
"Q9VRB3-1","reviewed","Cyp6v1","Q9VRB3-1","X2JGA6-1"
"Q9VP43-1","unreviewed","CG12973","","Q9VP43-1"
"Q9VP40-1","unreviewed","sa","","Q9VP40-1"
"Q9VP41-1","unreviewed","Dmel\CG32437","","Q9VP41-1"
"Q9VP46-1","unreviewed","Tbc1d8-9","","Q9VP46-1"
"Q9VP46-1","unreviewed","Tbc1d8-9","","M9PIF1-1"
"Q9VP47-1","reviewed","Tsr1","Q9VP47-1",""
"Q9VP44-1","unreviewed","ebd2","","Q9VP44-1"
"Q9U9Q4-1","reviewed","eIF3h","Q9U9Q4-1",""
"Q9VP48-1","reviewed","Rab26","Q9VP48-1","B5RJ70-1"
"Q9VP48-1","reviewed","Rab26","","M9PG39-1"
"Q9VP48-1","reviewed","Rab26","","Q8IPT6-1"
"Q9U9Q1-1","unreviewed","RfC38","","Q9U9Q1-1"
"Q9U9Q2-1","unreviewed","Neos","","Q9U9Q2-1"
"Q7K1W5-1","unreviewed","Dmel\CG8187","","Q7K1W5-1"
"Q7K1W4-1","unreviewed","Jheh3","","Q7K1W4-1"
"Q7K1W8-1","unreviewed","CG9112","","M9PC74-1"
"Q7K1W8-1","unreviewed","CG9112","","Q7K1W8-1"
"Q9VRB7-1","unreviewed","Dmel\CG1324","","Q9VRB7-1"
"Q9VZ66-1","unreviewed","anon-EST:Posey262","","Q9VZ66-1"
"Q9VZ67-1","unreviewed","Dmel\CG15210","","Q9VZ67-1"
"Q9VZ64-1","reviewed","","Q9VZ64-1",""
"Q9VZ62-1","unreviewed","feo","","Q9VZ62-1"
"Q9VZ63-1","unreviewed","Dmel\CG2202","","Q9VZ63-1"
"Q9VZ61-1","unreviewed","sofe","","Q9VZ61-1"
"Q9W3L0-1","unreviewed","Dmel\CG1571","","Q9W3L0-1"
"Q9W3L1-1","unreviewed","Upf2","","Q9W3L1-1"
"Q9W3L4-1","unreviewed","Dmel\CG2233","","Q9W3L4-1"
"Q9W3L5-1","reviewed","","Q9W3L5-1",""
"Q9W5P1-1","reviewed","MED21","Q9W5P1-1",""
"Q9VAK7-1","unreviewed","FipoQ","","Q9VAK7-1"
"Q9VAK7-1","unreviewed","FipoQ","","Q8T0K1-1"
"Q9VAK5-1","unreviewed","ND-20L","","Q9VAK5-1"
"Q9VAK2-1","unreviewed","Dmel\CG11470","","Q9VAK2-1"
"Q9VAK3-1","unreviewed","BcDNA:RE47447","","Q9VAK3-1"
"Q9VAK8-1","reviewed","Diedel","Q9VAK8-1",""
"Q9W4R9-1","unreviewed","anon-EST:Posey113","","M9PGD7-1"
"Q9W4R9-1","unreviewed","anon-EST:Posey113","","Q9W4R9-1"
"Q9W4R8-1","unreviewed","Dmel\CG14270","","Q9W4R8-1"
"Q9W4R3-1","unreviewed","DIP-alpha","","Q9W4R3-1"
"Q9W4R3-1","unreviewed","DIP-alpha","","M9PGE1-1"
"Q9W4R1-1","unreviewed","Dmel\CG2875","","Q9W4R1-1"
"Q9W4R1-1","unreviewed","Dmel\CG2875","","Q9W4R2-1"
"Q9W4R7-1","unreviewed","rop-1","","M9PDP5-1"
"Q9W4R7-1","unreviewed","rop-1","","M9PGK9-1"
"Q9W4R7-1","unreviewed","rop-1","","Q9W4R7-1"
"Q9W4R4-1","unreviewed","BcDNA:AT30881","","Q9W4R4-1"
"A0A0B4JCR3-1","unreviewed","Dmel\CG42782","","A0A0B4JCR3-1"
"Q7KN79-1","reviewed","LTV1","Q7KN79-1",""
"A0A4D6K026-1","unreviewed","CG9783","","A0A4D6K026-1"
"A0A4D6K026-1","unreviewed","CG9783","","A8JQT1-1"
"A0A4D6K026-1","unreviewed","CG9783","","Q0IGY5-1"
"Q9V3V3-1","unreviewed","Pez","","Q9V3V3-1"
"Q9VBK8-1","unreviewed","Sodq","","A0A0B4K763-1"
"Q9VBK8-1","unreviewed","Sodq","","Q9VBK8-1"
"Q9V3V1-1","unreviewed","EG:BACR42I17.12","","Q9V3V1-1"
"Q9V3V0-1","unreviewed","x16","","M9PC85-1"
"Q9V3V0-1","unreviewed","x16","","Q9V3V0-1"
"Q9V3V7-1","reviewed","Spc25","Q9V3V7-1",""
"Q9V3V6-1","unreviewed","Rpt5","","Q9V3V6-1"
"Q9VBK1-1","unreviewed","kumpel","","B7Z0Q5-1"
"Q9VBK1-1","unreviewed","kumpel","","Q9VBK1-1"
"Q9VBK1-1","unreviewed","kumpel","","Q9VBK2-1"
"Q9VBK1-1","unreviewed","kumpel","","B7Z0Q4-1"
"Q9VBK1-1","unreviewed","kumpel","","Q9VBK0-1"
"Q9V3V9-1","unreviewed","EndoGI","","Q9V3V9-1"
"A0A0B4K8B1-1","unreviewed","Dmel\CG13562","","A0A0B4K8B1-1"
"A0A0B4K8B1-1","unreviewed","Dmel\CG13562","","Q9W1G8-1"
"Q9VBK6-1","unreviewed","CG5990","","Q9VBK6-1"
"Q02427-3","reviewed","Rbp1","Q02427-1",""
"Q02427-3","reviewed","Rbp1","Q02427-3",""
"Q6IK18-1","unreviewed","Dmel\CG34273","","Q6IK18-1"
"Q7KS11-1","unreviewed","Ude","","Q7KS11-1"
"Q9V4X2-1","reviewed","PGRP-SC2","Q9V4X2-1",""
"Q9VL59-1","reviewed","","Q9VL59-1","X2JA03-1"
"Q9VL58-1","unreviewed","Dmel\CG5846","","Q9VL58-1"
"Q9VL57-1","unreviewed","Dmel\CG4658","","Q9VL57-1"
"Q9VL57-1","unreviewed","Dmel\CG4658","","X2J7M7-1"
"Q1EC46-1","unreviewed","Tsp42Er","","Q1EC46-1"
"Q9VI85-1","reviewed","Dtwd2","Q9VI85-1",""
"Q9VI84-1","unreviewed","Dmel\CG1227","","Q9VI84-1"
"Q9VI83-1","unreviewed","Dmel\CG10053","","Q9VI83-1"
"Q9VI82-1","reviewed","","Q9VI82-1",""
"Q9VI80-1","unreviewed","thw","","Q9VI80-1"
"M9PF07-1","unreviewed","Dmel\CG43800","","M9PF07-1"
"M9PF00-1","unreviewed","CrzR","","M9PF00-1"
"M9PF00-1","unreviewed","CrzR","","Q9VTW7-1"
"P91928-1","reviewed","Mitofilin","P91928-1","A0A0B4KGN2-1"
"P91928-1","reviewed","Mitofilin","P91928-2","A0A0B4KHL7-1"
"Q4V5V6-1","unreviewed","Ilp8","","Q4V5V6-1"
"A1Z9Y5-1","unreviewed","Ir51b","","A1Z9Y5-1"
"M9MRH9-1","unreviewed","Dmel\CG42711","","M9MRH9-1"
"Q8IQK4-1","unreviewed","Nxf3","","Q8IQK4-1"
"Q8IQK9-1","unreviewed","Tsp68C","","Q8IQK9-1"
"A0A0B4LFU3-1","unreviewed","sano","","A0A0B4LFU3-1"
"A0A0B4LFU3-1","unreviewed","sano","","Q6NLM8-1"
"Q95RX5-1","reviewed","Kcmf1","Q95RX5-1",""
"Q26263-1","reviewed","dpn","Q26263-1",""
"Q9W552-1","reviewed","Vps26","Q9W552-1",""
"Q9W551-1","unreviewed","EG:63B12.11","","Q9W551-1"
"M9NCT6-1","unreviewed","lincRNA.111","","M9NCT6-1"
"Q7K1L4-1","unreviewed","Dmel\CG8468","","Q7K1L4-1"
"Q9VD76-1","reviewed","Gr93a","Q9VD76-1",""
"Q9VD74-1","reviewed","Gr93c","Q9VD74-1",""
"Q9VD73-1","reviewed","glec","Q9VD73-1",""
"Q9VD73-1","reviewed","glec","Q9VD73-2",""
"Q9VD72-1","unreviewed","lsn","","Q9VD72-1"
"Q9VD71-1","unreviewed","Dmel\CG6569","","A8JR73-1"
"Q9VD71-1","unreviewed","Dmel\CG6569","","Q9VD71-1"
"Q9VD71-1","unreviewed","Dmel\CG6569","","A0A0B4KHU8-1"
"Q9VD71-1","unreviewed","Dmel\CG6569","","Q8IN21-1"
"Q8IRK9-1","unreviewed","Rab9D","","Q8IRK9-1"
"Q8IRK8-1","unreviewed","Rab9E","","Q8IRK8-1"
"Q8IRK1-1","unreviewed","CG13569-1","","Q8IRK1-1"
"Q8IRK0-1","unreviewed","pio","","Q9W143-1"
"Q8IRK0-1","unreviewed","pio","","Q8IRK0-1"
"Q8IRK5-1","unreviewed","Dmel\CG30289","","Q8IRK5-1"
"Q8IRK6-1","unreviewed","Dmel\CG30288","","Q8IRK6-1"
"Q8MKK4-1","reviewed","Tret1-2","Q8MKK4-1",""
"Q8MKK0-1","reviewed","Obp57a","Q8MKK0-1",""
"Q8MKK1-1","unreviewed","AIMP3","","Q8MKK1-1"
"Q8MKK3-1","unreviewed","Ppcdc","","Q8MKK3-1"
"Q8MKK8-1","unreviewed","CG12965","","Q8MKK8-1"
"Q8T983-1","unreviewed","Dmel\CG31468","","Q8T983-1"
"Q7KTU3-1","unreviewed","Dmel\CG7369","","Q7KTU3-1"
"Q8SYD9-1","unreviewed","EndoB","","Q8SYD9-1"
"Q8SYD9-1","unreviewed","EndoB","","A8DYJ0-1"
"Q8SYD9-1","unreviewed","EndoB","","A8DYJ1-1"
"Q8SYD9-1","unreviewed","EndoB","","Q8T389-1"
"Q8SYD0-1","reviewed","Ttc19","Q8SYD0-1",""
"A8JNV5-1","unreviewed","Rad9","","A8JNV5-1"
"A8JNV5-1","unreviewed","Rad9","","O96533-1"
"A8JNV4-1","reviewed","Blos3","A8JNV4-1",""
"A8JNV2-1","unreviewed","CG32194","","A8JNV2-1"
"A8JNV1-1","unreviewed","CG34252","","A8JNV1-1"
"A8JNV9-1","unreviewed","Ir76a","","A8JNV9-1"
"A8JNV9-1","unreviewed","Ir76a","","B7Z084-1"
"A8JNV9-1","unreviewed","Ir76a","","Q9VW39-1"
"Q9VA70-1","reviewed","CDase","Q9VA70-1","A4V3N7-1"
"Q9V9E3-1","reviewed","","Q9V9E3-1","A0A0B4LES3-1"
"Q9W4I3-1","unreviewed","mRpL30","","Q9W4I3-1"
"Q9W4I0-1","unreviewed","Dmel\CG3009","","Q9W4I0-1"
"Q9W4I0-1","unreviewed","Dmel\CG3009","","E1JJG5-1"
"Q9W4I1-1","unreviewed","Dmel\CG15473","","Q9W4I1-1"
"Q9W4I6-1","unreviewed","Dmel\CG3081","","X2JCJ0-1"
"Q9W4I6-1","unreviewed","Dmel\CG3081","","Q9W4I6-1"
"Q9W4I7-1","unreviewed","pon","","Q9W4I7-1"
"Q9W4I5-1","reviewed","","Q9W4I5-1",""
"Q9VEE3-1","unreviewed","Dmel\CG12347","","Q9VEE3-1"
"Q9VEE9-1","unreviewed","Alg1","","Q9VEE9-1"
"P11596-1","reviewed","tra","P11596-1","Q59E32-1"
"Q961H2-1","unreviewed","CG8054","","Q961H2-1"
"Q7JQG5-1","unreviewed","ckn","","A0A0B4LF60-1"
"Q7JQG5-1","unreviewed","ckn","","Q7JQG5-1"
"Q7JQG5-1","unreviewed","ckn","","A0A0B4LFD7-1"
"Q9W238-1","unreviewed","Dmel\CG4294","","A0A0B4K8A7-1"
"Q9W238-1","unreviewed","Dmel\CG4294","","Q9W238-1"
"Q9W239-1","unreviewed","cg4269","","A0A0B4LH70-1"
"Q9W239-1","unreviewed","cg4269","","Q9W239-1"
"Q9W236-1","unreviewed","Vps20","","Q9W236-1"
"Q9W237-1","reviewed","RpS16","Q9W237-1","A0A0B4LG52-1"
"Q9W235-1","unreviewed","tous","","Q9W235-1"
"Q9W232-1","unreviewed","Dmel\CG17807","","Q9W232-1"
"Q9W233-1","unreviewed","CG13509","","A0A0B4LGC7-1"
"Q9W233-1","unreviewed","CG13509","","A0A0B4LGA0-1"
"Q9W233-1","unreviewed","CG13509","","Q8SWQ8-1"
"Q9W233-1","unreviewed","CG13509","","Q9W233-1"
"Q9W230-1","unreviewed","Dmel\CG3732","","Q9W230-1"
"Q01989-1","reviewed","jar","Q01989-1","A0A0B4KGX1-1"
"Q01989-1","reviewed","jar","Q01989-2","A0A0B4LHV4-1"
"Q01989-1","reviewed","jar","Q01989-3","H1UUJ8-1"
"Q9VXF4-1","unreviewed","Dmel\CG9902","","Q9VXF4-1"
"Q9VXF5-1","unreviewed","Dmel\CG9903","","Q9VXF5-1"
"Q9VXF6-1","unreviewed","Cnx14D","","Q9VXF6-1"
"Q9VXF0-1","unreviewed","Dmel\CG13014","","Q9VXF0-1"
"Q9VXF1-1","reviewed","CanA-14F","Q9VXF1-1","M9NEL1-1"
"Q9VXF9-1","unreviewed","rngo","","Q9VXF9-1"
"Q9V4E6-1","unreviewed","mav","","Q9V4E6-1"
"Q9V4E1-1","unreviewed","Ephrin","","Q9V4E1-1"
"Q9V4E0-1","unreviewed","ND-49","","Q9V4E0-1"
"A0A0B4K7Y4-1","unreviewed","bbc","","A0A0B4K7Y4-1"
"A0A0B4K7Y4-1","unreviewed","bbc","","A0A0B4KFL2-1"
"A0A0B4K7Y4-1","unreviewed","bbc","","A1Z9D9-1"
"A0A0B4K7Y4-1","unreviewed","bbc","","A1Z9E0-1"
"R9PY72-1","unreviewed","CG42519","","A2VES7-1"
"R9PY72-1","unreviewed","CG42519","","R9PY72-1"
"Q9VIC6-1","unreviewed","Nlg3","","Q9VIC6-1"
"Q9VIC7-1","unreviewed","Nlg1","","Q9VIC7-1"
"Q9VIC3-1","unreviewed","alpha-Est1","","Q9VIC3-1"
"Q9VIC0-1","unreviewed","alpha-Est4","","Q9VIC0-1"
"Q9VIC9-1","unreviewed","Dmel\CG8665","","Q9VIC9-1"
"Q9VFM3-1","unreviewed","Recs1","","Q9VFM3-1"
"Q9VFM2-1","unreviewed","Dmel\CG3199","","Q9VFM2-1"
"Q9VFM0-1","unreviewed","SP55","","Q9VFM0-1"
"Q9VFM6-1","unreviewed","Dmel\CG14356","","Q9VFM6-1"
"Q9VFM5-1","unreviewed","Dmel\CG14355","","Q9VFM5-1"
"Q9VFM4-1","unreviewed","Dmel\CG42500","","Q9VFM4-1"
"Q9VFM9-1","reviewed","twf","Q9VFM9-1",""
"Q9VVZ6-1","unreviewed","Dmel\CG12519","","Q9VVZ6-1"
"Q9VMN4-1","unreviewed","Dmel\CG12511","","Q9VMN4-1"
"Q9VMN4-1","unreviewed","Dmel\CG12511","","B6IDP6-1"
"A0A0B4KI27-1","unreviewed","Fer1HCH","","B8A405-1"
"A0A0B4KI27-1","unreviewed","Fer1HCH","","Q7KRU8-1"
"A0A0B4KI27-1","unreviewed","Fer1HCH","","Q8I0T0-1"
"A0A0B4KI27-1","unreviewed","Fer1HCH","","A0A0B4KI27-1"
"A0A0B4KI27-1","unreviewed","Fer1HCH","","H1UUD2-1"
"Q9VYH7-1","unreviewed","Dmel\CG12716","","Q9VYH7-1"
"Q9VYH6-1","unreviewed","Dmel\CG15719","","Q9VYH6-1"
"Q9VYH4-1","unreviewed","Dmel\CG12715","","Q9VYH4-1"
"Q9VYH3-1","reviewed","","Q9VYH3-1","X2JER0-1"
"Q9VYH2-1","unreviewed","Chpf","","Q9VYH2-1"
"Q9VYH1-1","unreviewed","Fer3HCH","","Q9VYH1-1"
"Q9VYH8-1","unreviewed","Dmel\CG15721","","Q9VYH8-1"
"Q9VMN3-1","unreviewed","Dmel\CG7236","","M9MRD8-1"
"Q9VMN3-1","unreviewed","Dmel\CG7236","","Q9VMN3-1"
"Q9VMN3-1","unreviewed","Dmel\CG7236","","X2JD86-1"
"Q9VMN3-1","unreviewed","Dmel\CG7236","","X2J708-1"
"Q8SXY8-1","unreviewed","Dmel\CG12539","","Q8SXY8-1"
"A8Y589-1","unreviewed","Alg-2","","A8Y589-1"
"Q9VSU2-1","unreviewed","teq","","Q8IQB8-1"
"Q9VSU2-1","unreviewed","teq","","E1JI93-1"
"Q9VSU2-1","unreviewed","teq","","Q9VSU2-1"
"Q9VSU2-1","unreviewed","teq","","Q9VST9-1"
"Q9VSU6-1","unreviewed","Dhpr","","Q9VSU6-1"
"Q9VSU7-1","reviewed","Use1","Q9VSU7-1",""
"Q9VSU7-1","reviewed","Use1","Q9VSU7-2",""
"Q9GPJ1-1","reviewed","Skeletor","Q9GPJ1-1","A0A0B4K6P5-1"
"Q9GPJ1-1","reviewed","Skeletor","Q9GPJ1-2",""
