"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"D3ZN99-1","unreviewed","Adgrb2","","D3ZN99-1"
"D3ZN99-1","unreviewed","Adgrb2","","A0A0G2K6N2-1"
"D3ZN95-1","unreviewed","Hcfc1","","D3ZN95-1"
"Q68FX9-1","reviewed","Sirt5","Q68FX9-1",""
"D3ZN93-1","unreviewed","Nhlh1","","D3ZN93-1"
"O70132-1","reviewed","Fev","O70132-1","A0A0H2UHP3-1"
"F1M8J5-1","unreviewed","Siglec8","","F1M8J5-1"
"F1M8J6-1","unreviewed","Adam33","","F1M8J6-1"
"F1M8J6-1","unreviewed","Adam33","","F1M1Q3-1"
"F1M8J7-1","unreviewed","","","F1M8J7-1"
"Q5BJL5-1","reviewed","Sbno1","Q5BJL5-1","A0A0G2K3C0-1"
"Q5BJL5-1","reviewed","Sbno1","","A0A0G2K5H7-1"
"Q5BJL5-1","reviewed","Sbno1","","F1LS26-1"
"Q5BJL8-1","unreviewed","Trappc2","","Q5BJL8-1"
"D4A9A3-1","unreviewed","Cenpv","","D4A9A3-1"
"D4A9A2-1","unreviewed","Olr278","","D4A9A2-1"
"Q9Z2H4-1","reviewed","Lgr4","Q9Z2H4-1",""
"D4A2S8-1","unreviewed","LOC103689978","","D4A2S8-1"
"D4A2S9-1","unreviewed","Cldn34e","","D4A2S9-1"
"D4A2S6-1","unreviewed","RGD1305464","","D4A2S6-1"
"D4A2S6-1","unreviewed","RGD1305464","","Q5FVK1-1"
"D3ZYU2-1","unreviewed","","","D3ZYU2-1"
"D4A2S0-1","unreviewed","Olr175","","D4A2S0-1"
"Q69FH1-1","reviewed","Clec4d","Q69FH1-1","G3V7B1-1"
"P30009-1","reviewed","Marcks","P30009-1","F1LMW7-1"
"D4A7T7-1","unreviewed","Fam161b","","D4A7T7-1"
"D4A7T4-1","unreviewed","Olr1185","","D4A7T4-1"
"D4A7T3-1","reviewed","Brdt","D4A7T3-1","A0A0G2K4A3-1"
"D4A7T3-1","reviewed","Brdt","","F7F8G2-1"
"D4A7T1-1","unreviewed","Abo2","","D4A7T1-1"
"D4A7T8-1","unreviewed","Fam81a","","D4A7T8-1"
"D4A7T9-1","unreviewed","Mysm1","","D4A7T9-1"
"F1MAF5-1","unreviewed","Pcid2","","F1MAF5-1"
"D4ACC5-1","unreviewed","Trak1","","D4ACC5-1"
"A0A0G2JTJ2-1","unreviewed","Olr1083","","A0A0G2JTJ2-1"
"D4ACC3-1","unreviewed","Tmem229b","","D4ACC3-1"
"D4ACC1-1","unreviewed","Dapp1","","D4ACC1-1"
"F1MAF2-1","unreviewed","Akap17a","","F1MAF2-1"
"A0A0G2JTJ9-1","unreviewed","Tfcp2","","A0A0G2JTJ9-1"
"A0A0G2JTJ9-1","unreviewed","Tfcp2","","G3V969-1"
"F1MAF8-1","unreviewed","Atg2b","","F1MAF8-1"
"D4ACC8-1","unreviewed","Evx2","","D4ACC8-1"
"D3Z9Y3-1","unreviewed","Cerk","","D3Z9Y3-1"
"M0RDR6-1","unreviewed","","","M0RDR6-1"
"D4A8E7-1","unreviewed","Commd6","","D4A8E7-1"
"D4A8E5-1","unreviewed","Asb16","","D4A8E5-1"
"D4A8E9-1","unreviewed","Olr1401","","D4A8E9-1"
"D3Z980-1","unreviewed","Cmtr2","","D3Z980-1"
"D3Z981-1","unreviewed","Plxna1","","D3Z981-1"
"D3Z987-1","reviewed","Rbm44","D3Z987-1","R9PXX2-1"
"D3Z984-1","unreviewed","Olr447","","D3Z984-1"
"D3Z988-1","unreviewed","Fam163b","","D3Z988-1"
"M0RDR2-1","unreviewed","","","M0RDR2-1"
"Q765I2-1","reviewed","Uts2b","Q765I2-1",""
"A0A0G2JWH3-1","unreviewed","Ncapd2","","A0A0G2JWH3-1"
"A0A0G2JWH7-1","unreviewed","LOC682206","","A0A0G2JWH7-1"
"D4A6R1-1","unreviewed","Fbxo44","","D4A6R1-1"
"D4A6R4-1","unreviewed","LOC100362216","","D4A6R4-1"
"D4A6R6-1","unreviewed","Otoa","","D4A6R6-1"
"A0A0G2JZ84-1","unreviewed","Epg5","","A0A0G2JZ84-1"
"Q5XIR1-1","unreviewed","RGD1311517","","Q5XIR1-1"
"Q5XIR6-1","reviewed","Iqcd","Q5XIR6-1",""
"Q5XIR6-1","reviewed","Iqcd","Q5XIR6-2",""
"B2GUT8-1","unreviewed","Pigp","","B2GUT8-1"
"Q5XIR4-1","reviewed","Ccdc33","Q5XIR4-1",""
"Q5XIR9-1","reviewed","Ubac1","Q5XIR9-1",""
"Q5XIR8-1","reviewed","Clhc1","Q5XIR8-1",""
"A0A0G2JZ89-1","unreviewed","Gcnt4","","A0A0G2JZ89-1"
"A0A0G2JZ88-1","unreviewed","RGD1306556","","A0A0G2JZ88-1"
"Q642A9-1","unreviewed","Vps16","","Q642A9-1"
"P28818-1","reviewed","Rasgrf1","P28818-1","A0A0G2JZ23-1"
"P28818-1","reviewed","Rasgrf1","","F1LM43-1"
"P04176-1","reviewed","Pah","P04176-1","Q6AYW2-1"
"P04177-1","reviewed","Th","P04177-1",""
"Q2LC84-1","reviewed","Numb","Q2LC84-1","F1LNZ2-1"
"Q2LC84-1","reviewed","Numb","Q2LC84-2","F1LRS4-1"
"Q2LC84-1","reviewed","Numb","","H9KVE4-1"
"A0A0G2JY37-1","unreviewed","Olr1668","","A0A0G2JY37-1"
"Q7TSY4-1","reviewed","Zp3r","Q7TSY4-1","F7EUY5-1"
"Q7TSY4-1","reviewed","Zp3r","Q7TSY4-2","G3V902-1"
"A0A0G2JY34-1","unreviewed","","","A0A0G2JY34-1"
"Q7TSY2-1","reviewed","Lhfpl4","Q7TSY2-1",""
"Q04666-1","reviewed","Hes1","Q04666-1","D4ADT9-1"
"A0A0G2K4A2-1","unreviewed","Olr649","","A0A0G2K4A2-1"
"P00884-1","reviewed","Aldob","P00884-1","Q66HT1-1"
"A0A0G2K4A7-1","unreviewed","","","A0A0G2K4A7-1"
"A0A0G2K4A6-1","unreviewed","Zfp385b","","A0A0G2K4A6-1"
"A0A0G2K4A6-1","unreviewed","Zfp385b","","D3ZHY2-1"
"A0A0G2K4A8-1","unreviewed","Lats2","","A0A0G2K4A8-1"
"Q5EBA0-1","reviewed","Eral1","Q5EBA0-1",""
"Q5EBA0-1","reviewed","Eral1","Q5EBA0-2",""
"Q5EBA1-1","reviewed","Supv3l1","Q5EBA1-1","A0A0G2K9R3-1"
"Q5EBA1-1","reviewed","Supv3l1","","F1LP46-1"
"Q6Y2E6-1","unreviewed","Rab40c","","Q6Y2E6-1"
"Q5EBA5-1","unreviewed","Lpin3","","Q5EBA5-1"
"Q505I4-1","reviewed","","Q505I4-1",""
"Q505I5-1","reviewed","Fam133b","Q505I5-1",""
"D4AB19-1","unreviewed","Gas2l3","","D4AB19-1"
"D4AB13-1","unreviewed","Mypop","","A0A0G2JUZ3-1"
"D4AB13-1","unreviewed","Mypop","","D4AB13-1"
"D3ZHL6-1","unreviewed","Map4k5","","D3ZHL6-1"
"Q4FZV3-1","reviewed","Dnali1","Q4FZV3-1",""
"Q4FZV2-1","reviewed","Sft2d2","Q4FZV2-1","A0A096MJI6-1"
"Q4FZV2-1","reviewed","Sft2d2","","R9PXR9-1"
"Q4FZV1-1","unreviewed","Serinc2","","Q4FZV1-1"
"Q4FZV0-1","reviewed","Manba","Q4FZV0-1",""
"Q4FZV0-1","reviewed","Manba","Q4FZV0-2",""
"P16290-1","reviewed","Pgam2","P16290-1",""
"Q9Z2G8-1","reviewed","Nap1l1","Q9Z2G8-1","G3V6H9-1"
"P62282-1","reviewed","Rps11","P62282-1",""
"Q8VI60-1","reviewed","Sulf1","Q8VI60-1","F1LNA6-1"
"A0A0G2K5M0-1","unreviewed","LOC108348190","","A0A0G2K5M0-1"
"A0A0G2K5M0-1","unreviewed","LOC108348190","","A0A1W2Q6I4-1"
"A0A0G2K5M0-1","unreviewed","LOC108348190","","A0A1W2Q6M4-1"
"A0A0G2K5M0-1","unreviewed","LOC108348190","","A0A1W2Q604-1"
"A0A0G2K5M1-1","unreviewed","Sp3","","A0A0G2K5M1-1"
"A0A0G2K5M6-1","unreviewed","Prr12","","A0A0G2K5M6-1"
"A0A0G2K5M8-1","unreviewed","","","A0A0G2K5M8-1"
"Q6TXG9-1","reviewed","Sfr1","Q6TXG9-1","A0A0H2UHK0-1"
"Q642A3-1","reviewed","Fam205c","Q642A3-1","A0A0G2JV98-1"
"Q642A3-1","reviewed","Fam205c","","A0A0H2UHW0-1"
"A0A096MJP5-1","unreviewed","Eda2r","","A0A096MJP5-1"
"Q5HZE9-1","unreviewed","Foxs1","","Q5HZE9-1"
"Q5HZE8-1","reviewed","Tmem59l","Q5HZE8-1","A0A0G2KB04-1"
"Q5HZE8-1","reviewed","Tmem59l","","A0A0H2UHT4-1"
"Q5HZE5-1","reviewed","Tmem17","Q5HZE5-1",""
"Q5HZE4-1","reviewed","Mri1","Q5HZE4-1",""
"Q5HZE6-1","unreviewed","Rnd2","","Q5HZE6-1"
"Q5HZE0-1","reviewed","Slc25a29","Q5HZE0-1",""
"Q5HZE2-1","reviewed","Tmem120a","Q5HZE2-1",""
"A0A0G2K664-1","unreviewed","Hspb11","","A0A0G2K664-1"
"A0A0G2K664-1","unreviewed","Hspb11","","B1WC57-1"
"A0A0G2K665-1","unreviewed","tGap1","","A0A0G2JUU1-1"
"A0A0G2K665-1","unreviewed","tGap1","","A0A0G2K665-1"
"A0A0G2K665-1","unreviewed","tGap1","","E9PTA9-1"
"A0A0G2K665-1","unreviewed","tGap1","","G3V905-1"
"A0A0G2K663-1","unreviewed","Marveld2","","A0A0G2JYJ6-1"
"A0A0G2K663-1","unreviewed","Marveld2","","A0A0G2K663-1"
"A0A0G2K669-1","unreviewed","LOC103694870","","A0A0G2K669-1"
"M0R4Q4-1","unreviewed","Olr1295","","M0R4Q4-1"
"M0R4Q5-1","unreviewed","Kbtbd6","","M0R4Q5-1"
"P14423-1","reviewed","Pla2g2a","P14423-1",""
"F7EMK8-1","unreviewed","LOC100910708","","F7EMK8-1"
"Q6SA80-1","reviewed","Rnd3","Q6SA80-1",""
"O35800-1","reviewed","Hif1a","O35800-1","A0A0G2JX87-1"
"O35800-1","reviewed","Hif1a","","D4A8P8-1"
"O35806-1","reviewed","Ltbp2","O35806-1","A0A0G2K1G5-1"
"O35806-1","reviewed","Ltbp2","","A0A0G2KAU7-1"
"O35806-1","reviewed","Ltbp2","","F1M7L7-1"
"D4A306-1","unreviewed","Rnf207","","D4A306-1"
"D4A307-1","unreviewed","Prmt6","","D4A307-1"
"D4A304-1","unreviewed","Diras1","","D4A304-1"
"D4A305-1","unreviewed","Ccdc58","","D4A305-1"
"D4A303-1","unreviewed","Cbfa2t3","","A0A0G2JVC6-1"
"D4A303-1","unreviewed","Cbfa2t3","","D4A303-1"
"D4A300-1","unreviewed","Olr334","","D4A300-1"
"P34975-1","reviewed","Oprk1","P34975-1",""
"M0R7Q3-1","unreviewed","Rbpj","","M0R7Q3-1"
"M0R7Q2-1","unreviewed","","","M0R7Q2-1"
"M0R7Q5-1","unreviewed","LOC100363452","","M0R7Q5-1"
"M0R7Q8-1","unreviewed","Ppm1m","","M0R7Q8-1"
"F1LZH3-1","unreviewed","Ezh1","","F1LZH3-1"
"F1LZH1-1","unreviewed","","","F1LZH1-1"
"F1LZH0-1","unreviewed","","","F1LZH0-1"
"F1LZH7-1","unreviewed","Efcab6","","F1LZH7-1"
"F1LZH9-1","unreviewed","Ankrd44","","A0A0G2JWZ9-1"
"F1LZH9-1","unreviewed","Ankrd44","","F1LZH9-1"
"Q5VJ70-1","reviewed","Igsf5","Q5VJ70-1","Q7TP22-1"
"Q9JKW1-1","reviewed","Timm22","Q9JKW1-1",""
"M0R9D3-1","unreviewed","Wnt7a","","M0R9D3-1"
"M0R9D1-1","unreviewed","Olr1250","","M0R9D1-1"
"D3ZDW9-1","unreviewed","Dok7","","D3ZDW9-1"
"D3ZDW3-1","unreviewed","Tsc22d2","","D3ZDW3-1"
"D3ZDW3-1","unreviewed","Tsc22d2","","A0A0G2K4L6-1"
"D3ZDW0-1","unreviewed","Vom2r19","","D3ZDW0-1"
"M0RBD4-1","unreviewed","LOC103690796","","M0RBD4-1"
"M0RBD6-1","unreviewed","Olr513","","M0RBD6-1"
"Q99MU5-1","reviewed","Spata6","Q99MU5-1","G3V704-1"
"M0RBD9-1","unreviewed","Znrf2","","M0RBD9-1"
"Q01621-1","reviewed","Lck","Q01621-1","A0A0H2UHH7-1"
"B0BND4-1","reviewed","Fam229b","B0BND4-1",""
"B0BND5-1","unreviewed","Rrp9","","B0BND5-1"
"B0BND7-1","unreviewed","LOC100169746","","B0BND7-1"
"B0BND0-1","reviewed","Enpp6","B0BND0-1","D3ZRI1-1"
"B0BND1-1","unreviewed","LOC684871","","B0BND1-1"
"B0BND2-1","unreviewed","Cfap161","","B0BND2-1"
"B0BND3-1","unreviewed","RGD1559804","","B0BND3-1"
"B2RZ66-1","unreviewed","Srp19","","B2RZ66-1"
"O88498-1","reviewed","Bcl2l11","O88498-1",""
"O88498-1","reviewed","Bcl2l11","O88498-2",""
"O88498-1","reviewed","Bcl2l11","O88498-3",""
"O88498-1","reviewed","Bcl2l11","O88498-4",""
"F7ESQ6-1","unreviewed","LOC500948","","F7ESQ6-1"
"D3ZSY8-1","unreviewed","Tbc1d10b","","D3ZSY8-1"
"O88496-1","reviewed","Ggcx","O88496-1","A0A0G2K0A3-1"
"O88496-1","reviewed","Ggcx","","B5DEF3-1"
"O88496-1","reviewed","Ggcx","","Q497C4-1"
"Q925C0-1","reviewed","Syt9","Q925C0-1",""
"M0R3V3-1","unreviewed","Tnfsf8","","M0R3V3-1"
"M0R3V0-1","unreviewed","LOC102547811","","M0R3V0-1"
"M0R3V6-1","unreviewed","Smim5","","M0R3V6-1"
"M0R3V4-1","unreviewed","Mydgf","","M0R3V4-1"
"Q9QY10-1","reviewed","Fgfbp1","Q9QY10-1","G3V6D7-1"
"Q9QY17-1","reviewed","Pacsin2","Q9QY17-1","R9PXU3-1"
"Q9QY17-1","reviewed","Pacsin2","Q9QY17-2",""
"Q9QY17-1","reviewed","Pacsin2","Q9QY17-3",""
"Q9QY17-1","reviewed","Pacsin2","Q9QY17-4",""
"Q9QY16-1","reviewed","Ddx25","Q9QY16-1","Q68G14-1"
"Q9QY16-1","reviewed","Ddx25","Q9QY16-2",""
"Q9QY16-1","reviewed","Ddx25","Q9QY16-3",""
"A0A0G2K6H9-1","unreviewed","Rnf19b","","A0A0G2K6H9-1"
"A0A0G2K6H9-1","unreviewed","Rnf19b","","D4A995-1"
"M0RDV7-1","unreviewed","RGD1564657","","M0RDV7-1"
"M0RDV6-1","unreviewed","","","M0RDV6-1"
"G3V749-1","unreviewed","Parp2","","G3V749-1"
"O08662-1","reviewed","Pi4ka","O08662-1","A0A140TAJ5-1"
"B2RYQ7-1","unreviewed","Taf13","","B2RYQ7-1"
"B2RYQ2-1","unreviewed","Ptpa","","B2RYQ2-1"
"Q8CJB9-1","reviewed","Rnf40","Q8CJB9-1",""
"B2RYQ1-1","unreviewed","Actr6","","B2RYQ1-1"
"Q5XI90-1","unreviewed","Dynlt3","","Q5XI90-1"
"A0A1W2Q6F8-1","unreviewed","Ndufa10l1","","A0A1W2Q6F8-1"
"Q5XI96-1","reviewed","Rnaseh2b","Q5XI96-1",""
"Q5XI97-1","reviewed","Aarsd1","Q5XI97-1",""
"Q5XI94-1","reviewed","","Q5XI94-1","A0A0G2K8C8-1"
"Q5XI95-1","reviewed","Adh6","Q5XI95-1",""
"A0A1W2Q6F6-1","unreviewed","Cenpp","","A0A1W2Q6F6-1"
"Q99P55-1","reviewed","Sgpp1","Q99P55-1","F1LPB0-1"
"G3V9V8-1","unreviewed","Ddx31","","G3V9V8-1"
"A0A0G2K6H7-1","unreviewed","LOC108348197","","A0A0G2K6H7-1"
"G3V9V6-1","unreviewed","Ackr4","","G3V9V6-1"
"G3V9V1-1","unreviewed","Lratd1","","G3V9V1-1"
"G3V9V1-1","unreviewed","Lratd1","","B2RYB4-1"
"G3V9V2-1","unreviewed","Elf1","","G3V9V2-1"
"G3V9V2-1","unreviewed","Elf1","","Q9EQY2-1"
"G3V9V2-1","unreviewed","Elf1","","Q9EQY1-1"
"Q8CFD0-1","reviewed","Sfxn5","Q8CFD0-1",""
"Q8CFD1-1","reviewed","Rbm45","Q8CFD1-1","G3V9K8-1"
"Q566D0-1","reviewed","Upk1b","Q566D0-1","A0A0H2UHB6-1"
"Q566D2-1","unreviewed","Tigar","","Q566D2-1"
"A0A0G2JWU1-1","unreviewed","","","A0A0G2JWU1-1"
"A0A0G2JWU0-1","unreviewed","LOC103690166","","A0A0G2JWU0-1"
"A0A0G2JWU6-1","unreviewed","","","A0A0G2JWU6-1"
"A0A0G2JWU4-1","unreviewed","","","A0A0G2JWU4-1"
"A0A0G2JWU4-1","unreviewed","","","M0RAM4-1"
"O09139-1","reviewed","E2f1","O09139-1","D3ZKY0-1"
"O09139-1","reviewed","E2f1","","A0A0G2JWW3-1"
"A0A0G2JWU8-1","unreviewed","St8sia6","","A0A0G2JWU8-1"
"Q4G050-1","reviewed","Mknk1","Q4G050-1","A0A0G2K3K7-1"
"Q4G056-1","reviewed","Tdp1","Q4G056-1","A0A0H2UHC3-1"
"Q4G055-1","reviewed","Rnpc3","Q4G055-1",""
"Q4G059-1","reviewed","Cdca7l","Q4G059-1","A0A0G2K8U6-1"
"Q4G058-1","unreviewed","Polr1d","","Q4G058-1"
"A0A0G2K1S9-1","unreviewed","Ccm2","","A0A0G2JZF5-1"
"A0A0G2K1S9-1","unreviewed","Ccm2","","A0A0G2K1S9-1"
"P21961-1","reviewed","Cpa3","P21961-1","F1M7S4-1"
"E9PU04-1","unreviewed","Tmem179","","E9PU04-1"
"O35346-1","reviewed","Ptk2","O35346-1","A0A0G2KAT5-1"
"O35346-1","reviewed","Ptk2","O35346-2",""
"E9PU06-1","unreviewed","Ccdc148","","B2RZ45-1"
"E9PU06-1","unreviewed","Ccdc148","","E9PU06-1"
"E9PU01-1","unreviewed","Chd4","","E9PU01-1"
"E9PU00-1","unreviewed","Trpv3","","E9PU00-1"
"E9PU03-1","unreviewed","Smg5","","E9PU03-1"
"E9PU02-1","unreviewed","Trappc9","","D3ZJK6-1"
"E9PU02-1","unreviewed","Trappc9","","E9PU02-1"
"D3ZL56-1","unreviewed","Olr860","","D3ZL56-1"
"D3ZL57-1","unreviewed","Usp6nl","","D3ZL57-1"
"D3ZL50-1","unreviewed","Ttc37","","D3ZL50-1"
"D3ZL52-1","reviewed","Pheta1","D3ZL52-1",""
"A0A0G2JYX2-1","unreviewed","","","A0A0G2JUY4-1"
"A0A0G2JYX2-1","unreviewed","","","A0A0G2JYX2-1"
"A0A0G2JYX3-1","unreviewed","Olr464","","A0A0G2JYX3-1"
"A0A0G2JYX0-1","unreviewed","","","A0A0G2JYX0-1"
"A0A0G2JYX1-1","unreviewed","LOC680254","","A0A0G2JYX1-1"
"M0R8G4-1","unreviewed","LOC501406","","M0R8G4-1"
"M0R8G4-1","unreviewed","LOC501406","","M0RCQ9-1"
"M0R449-1","unreviewed","","","M0R449-1"
"P34926-1","reviewed","Map1a","P34926-1","A0A0G2K5C6-1"
"P34926-1","reviewed","Map1a","","G3V7U2-1"
"P0C2X9-1","reviewed","Aldh4a1","P0C2X9-1","A0A0G2JUB9-1"
"P0C2X9-1","reviewed","Aldh4a1","","A0A0G2JVM0-1"
"P0C2X9-1","reviewed","Aldh4a1","","A0A0G2K9I7-1"
"P0C2X9-1","reviewed","Aldh4a1","","A0A0G2JUT5-1"
"Q5BIV7-1","reviewed","Sprn","Q5BIV7-1",""
"Q8CG08-1","reviewed","Cthrc1","Q8CG08-1",""
"Q8CG07-1","reviewed","Wrnip1","Q8CG07-1","R9PXV8-1"
"D3ZBZ6-1","unreviewed","Disp2","","D3ZBZ6-1"
"D3ZE49-1","unreviewed","Trappc12","","D3ZE49-1"
"A0A0G2K6S3-1","unreviewed","Tex21","","A0A0G2K6S3-1"
"A0A0G2K6S3-1","unreviewed","Tex21","","Q4V8E7-1"
"A0A0G2K6S0-1","unreviewed","","","A0A0G2K6S0-1"
"Q6AYL9-1","reviewed","Nuf2","Q6AYL9-1",""
"Q6AYL8-1","reviewed","Lrriq3","Q6AYL8-1",""
"A0A0G2JVU8-1","unreviewed","Mdh1b","","A0A0G2JVU8-1"
"A0A0G2JVU8-1","unreviewed","Mdh1b","","D3Z861-1"
"Q6AYL0-1","unreviewed","Slc25a19","","Q6AYL0-1"
"Q6AYL2-1","reviewed","Gsg1","Q6AYL2-1",""
"Q6AYL2-1","reviewed","Gsg1","Q6AYL2-2",""
"Q6AYL5-1","reviewed","Sf3b4","Q6AYL5-1",""
"Q6AYL4-1","reviewed","Ribc1","Q6AYL4-1",""
"Q6AYL7-1","unreviewed","Galntl5","","Q6AYL7-1"
"Q6AYL6-1","reviewed","Spata18","Q6AYL6-1","A0A0H2UHA4-1"
"Q6AYL6-1","reviewed","Spata18","Q6AYL6-2",""
"P01041-1","reviewed","Cstb","P01041-1",""
"P01048-1","reviewed","Map1","P01048-1",""
"B0BNK7-1","reviewed","Lrfn3","B0BNK7-1",""
"D4A5I2-1","unreviewed","Fancb","","D4A5I2-1"
"Q9EQC9-1","reviewed","Cxxc4","Q9EQC9-1","M0RDW5-1"
"A0A0G2JVU1-1","unreviewed","Itgb8","","A0A0G2JVU1-1"
"A0A0G2JVU1-1","unreviewed","Itgb8","","D3ZP06-1"
"B0BNK2-1","unreviewed","RGD1563941","","B0BNK2-1"
"F7EWC5-1","unreviewed","RGD1565410","","F7EWC5-1"
"M0RBQ6-1","unreviewed","Ccpg1os","","M0RBQ6-1"
"A0A0G2K9K6-1","unreviewed","LOC102550841","","A0A0G2K9K6-1"
"A0A0G2K9K7-1","unreviewed","","","A0A0G2K9K7-1"
"A0A0G2K9K0-1","unreviewed","Tbc1d9","","A0A0G2K9K0-1"
"A0A0G2K9K0-1","unreviewed","Tbc1d9","","D3ZXE3-1"
"A0A0G2K9K2-1","unreviewed","Tacc1","","D4A927-1"
"A0A0G2K9K2-1","unreviewed","Tacc1","","A0A0G2K9K2-1"
"D3ZAM4-1","unreviewed","Ccm2l","","D3ZAM4-1"
"D3ZAM6-1","unreviewed","Tmem198b","","D3ZAM6-1"
"D3ZAM2-1","unreviewed","Olr1620","","D3ZAM2-1"
"D3ZAM9-1","unreviewed","LOC100909613","","D3ZAM9-1"
"D3ZAM8-1","unreviewed","Olr731","","D3ZAM8-1"
"Q9QZ58-1","reviewed","Hspb3","Q9QZ58-1","G3V7G6-1"
"F1M136-1","unreviewed","Vom1r60","","F1M136-1"
"Q6TUF0-1","unreviewed","LOC498759","","Q6TUF0-1"
"Q6TUF2-1","reviewed","Sdhaf3","Q6TUF2-1",""
"Q6TUF2-1","reviewed","Sdhaf3","Q6TUF2-2",""
"Q6TUF3-1","unreviewed","LOC499843","","Q6TUF3-1"
"P02803-1","reviewed","Mt1","P02803-1",""
"B0BN99-1","unreviewed","Hmgb3","","B0BN99-1"
"B0BN98-1","unreviewed","Llph","","B0BN98-1"
"B0BN95-1","reviewed","Harbi1","B0BN95-1","A0A0H2UI16-1"
"B0BN94-1","reviewed","Fam136a","B0BN94-1",""
"B0BN93-1","reviewed","Psmd13","B0BN93-1",""
"A8IHN8-1","reviewed","Ag2","A8IHN8-1",""
"A0A0G2JT03-1","unreviewed","Bbip1","","A0A0G2JT03-1"
"P04563-1","reviewed","Gast","P04563-1",""
"Q63369-1","reviewed","Nfkb1","Q63369-1","F1LQH2-1"
"Q63366-1","reviewed","Nxph1","Q63366-1","F1LRY8-1"
"Q63364-1","reviewed","Pja2","Q63364-1","A0A0H2UHM9-1"
"Q63362-1","reviewed","Ndufa5","Q63362-1",""
"Q8K3V5-1","reviewed","Fndc5","Q8K3V5-1",""
"Q9JMH2-1","reviewed","Lrit1","Q9JMH2-1","A0A0H2UHK6-1"
"Q8K3V3-1","reviewed","Adgrg1","Q8K3V3-1","F1LMW3-1"
"Q812D1-1","reviewed","Psip1","Q812D1-1","F1SW39-1"
"Q812D1-1","reviewed","Psip1","Q812D1-2","Q566D6-1"
"Q812D3-1","reviewed","Ppil3","Q812D3-1",""
"D3Z9B6-1","unreviewed","Tmem200b","","D3Z9B6-1"
"D3ZJB8-1","unreviewed","Arih2","","D3ZJB8-1"
"D3Z9B0-1","unreviewed","Glod5","","D3Z9B0-1"
"D3Z9B3-1","unreviewed","","","D3Z9B3-1"
"D3ZJB3-1","unreviewed","Olr120","","D3ZJB3-1"
"D3ZJB1-1","unreviewed","Mfap5","","D3ZJB1-1"
"D3ZMV7-1","unreviewed","Olr1195","","D3ZMV7-1"
"D3ZJB7-1","unreviewed","Slc30a10","","D3ZJB7-1"
"D3ZMV1-1","unreviewed","Sla2","","D3ZMV1-1"
"D3ZJB4-1","unreviewed","Olr305","","D3ZJB4-1"
"Q920A6-1","reviewed","Scpep1","Q920A6-1",""
"D3ZTM5-1","unreviewed","RGD1306233","","D3ZTM5-1"
"D3ZTM7-1","unreviewed","Efcab14","","D3ZTM7-1"
"D3ZTM1-1","unreviewed","Plac8l1","","D3ZTM1-1"
"D3ZTM2-1","unreviewed","Ino80d","","D3ZTM2-1"
"F1M2I9-1","unreviewed","Samd10","","F1M2I9-1"
"F1M2I6-1","unreviewed","LOC108350575","","F1M2I6-1"
"F1M2I1-1","unreviewed","Mroh9","","F1M2I1-1"
"M0R5M3-1","unreviewed","LOC679711","","M0R5M3-1"
"M0R5M5-1","unreviewed","Jrkl","","M0R5M5-1"
"M0R5M7-1","unreviewed","","","M0R5M7-1"
"F1MA26-1","unreviewed","Zfp799","","A0A0G2K1C4-1"
"F1MA26-1","unreviewed","Zfp799","","F1MA26-1"
"M0R838-1","unreviewed","","","M0R838-1"
"M0R835-1","unreviewed","Sf3b6","","M0R835-1"
"Q5J3D9-1","unreviewed","Vom1r25","","Q5J3D9-1"
"Q5J3D8-1","unreviewed","Vom1r26","","Q5J3D8-1"
"D3ZWU9-1","unreviewed","Rmnd5a","","D3ZWU9-1"
"D3ZWU2-1","unreviewed","Disp1","","D3ZWU2-1"
"D3ZZW8-1","unreviewed","Lvrn","","D3ZZW8-1"
"D3ZI53-1","unreviewed","Olr1197","","D3ZI53-1"
"D3ZZW1-1","unreviewed","Dock1","","D3ZZW1-1"
"D3ZZW2-1","unreviewed","Tma7","","D3ZZW2-1"
"D3ZZW6-1","reviewed","Hils1","D3ZZW6-1",""
"A0A0G2JZD1-1","unreviewed","Ppp2r5c","","A0A0G2JZD1-1"
"A0A0G2JZD1-1","unreviewed","Ppp2r5c","","D4A1A5-1"
"A0A0G2JZD5-1","unreviewed","Gab1","","D3ZAL7-1"
"A0A0G2JZD5-1","unreviewed","Gab1","","A0A0G2JZD5-1"
"A0A0G2JZD4-1","unreviewed","MGC116197","","F1LPF0-1"
"A0A0G2JZD4-1","unreviewed","MGC116197","","A0A0G2JZD4-1"
"A0A0G2JZD7-1","unreviewed","","","A0A0G2JZD7-1"
"A0A0G2JZD8-1","unreviewed","LOC102551340","","A0A0G2JZD8-1"
"A0A0G2JZD8-1","unreviewed","LOC102551340","","M0R9V7-1"
"Q6K0P5-1","reviewed","Tmem171","Q6K0P5-1","A0A0G2K1V2-1"
"Q6K0P5-1","reviewed","Tmem171","","F1LQN5-1"
"D3Z822-1","unreviewed","Atr","","D3Z822-1"
"D3Z826-1","unreviewed","Gpr75","","D3Z826-1"
"Q6P9U8-1","reviewed","Eif3h","Q6P9U8-1",""
"Q6P9U4-1","reviewed","Prelid3b","Q6P9U4-1","M0RBS0-1"
