"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q91Z67-1","reviewed","Srgap2","","A0A087WNM1-1"
"Q00977-1","reviewed","Gjb2","Q00977-1",""
"Q5NBU5-1","reviewed","Fbxo39","Q5NBU5-1",""
"Q8R4P4-1","reviewed","Tmc2","Q8R4P4-1",""
"Q5NBU8-1","reviewed","Xaf1","Q5NBU8-1","Z4YN17-1"
"Q5NBU8-1","reviewed","Xaf1","Q5NBU8-3","F6ZMN8-1"
"Q9WUZ5-1","reviewed","Tnni1","Q9WUZ5-1","D3YTL4-1"
"Q9WUZ5-1","reviewed","Tnni1","","F6QC77-1"
"Q9WUZ5-1","reviewed","Tnni1","","D3YUN3-1"
"Q91YI1-1","reviewed","Atg13","Q91YI1-1",""
"Q91YI1-1","reviewed","Atg13","Q91YI1-2",""
"Q91YI0-1","reviewed","Asl","Q91YI0-1","E0CY49-1"
"Q91YI0-1","reviewed","Asl","","F7D439-1"
"Q91YI0-1","reviewed","Asl","","E0CYV3-1"
"Q91YI4-1","reviewed","Arrb2","Q91YI4-1","J3QNV6-1"
"Q91YI4-1","reviewed","Arrb2","Q91YI4-2","J3QN53-1"
"Q91YI4-1","reviewed","Arrb2","","G3UZ54-1"
"Q91YI4-1","reviewed","Arrb2","","Q5F2D9-1"
"Q9WUZ9-1","reviewed","Entpd5","Q9WUZ9-1","Q3TQC7-1"
"O70279-1","reviewed","Ess2","O70279-1","Q3UFM6-1"
"Q6TDP3-1","reviewed","Klhl17","Q6TDP3-1","A0A804C8S8-1"
"Q6TDP3-1","reviewed","Klhl17","","A0A804C8S9-1"
"F6XZJ7-1","reviewed","Samd15","F6XZJ7-1","H9H9T8-1"
"O70274-1","reviewed","Ptp4a2","O70274-1",""
"Q69Z99-1","reviewed","Znf512","Q69Z99-1","A0A0J9YU29-1"
"Q69Z99-1","reviewed","Znf512","","A0A0J9YTU9-1"
"Q69Z99-1","reviewed","Znf512","","A0A0J9YV10-1"
"Q69Z99-1","reviewed","Znf512","","A0A0J9YTW0-1"
"Q69Z98-1","reviewed","Brsk2","Q69Z98-1","G3UXM5-1"
"Q69Z98-1","reviewed","Brsk2","Q69Z98-2","G5E921-1"
"Q69Z98-1","reviewed","Brsk2","Q69Z98-3","G3UZ19-1"
"Q69Z98-1","reviewed","Brsk2","Q69Z98-4","G3UWV4-1"
"Q69Z98-1","reviewed","Brsk2","","G3UXY1-1"
"Q69Z98-1","reviewed","Brsk2","","G3UYN4-1"
"Q69Z98-1","reviewed","Brsk2","","G3UZ00-1"
"Q69Z98-1","reviewed","Brsk2","","G3UYP7-1"
"Q69Z98-1","reviewed","Brsk2","","G3UZN4-1"
"A0A0U1RQ84-1","unreviewed","Zfp626","","A0A0U1RQ84-1"
"A0A0U1RQ84-1","unreviewed","Zfp626","","E9QA60-1"
"Q5NCY3-1","reviewed","Cyb5d1","Q5NCY3-1",""
"Q5NCY3-1","reviewed","Cyb5d1","Q5NCY3-2",""
"Q5NCY0-1","reviewed","Kdm6b","Q5NCY0-1",""
"A0A075B5Y4-1","unreviewed","Ighv1-81","","A0A075B5Y4-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-2","K3W4S4-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-1","E9Q6B6-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-3","D3YWH6-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-4","E9Q6E0-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-5","J3QNR6-1"
"Q9ESN9-1","reviewed","Mapk8ip3","Q9ESN9-6",""
"Q9ESN6-1","reviewed","Trim2","Q9ESN6-1","D3YY69-1"
"Q9ESN6-1","reviewed","Trim2","","Q3UHH4-1"
"Q9ESN6-1","reviewed","Trim2","","D3YTN5-1"
"Q9ESN6-1","reviewed","Trim2","","D3YY12-1"
"Q9ESN6-1","reviewed","Trim2","","E9QKC6-1"
"Q9ESN6-1","reviewed","Trim2","","D3YZJ0-1"
"Q9ESN4-1","reviewed","C1ql3","Q9ESN4-1",""
"Q9ESN5-1","reviewed","Cenpk","Q9ESN5-1","A0A286YDG4-1"
"Q9ESN5-1","reviewed","Cenpk","Q9ESN5-2","A0A0R4J037-1"
"Q9ESN5-1","reviewed","Cenpk","Q9ESN5-3","A0A286YE26-1"
"Q0PHV7-1","reviewed","Dact3","Q0PHV7-1",""
"Q9ESN3-1","reviewed","Pgap6","Q9ESN3-1","A0A494B963-1"
"Q9ESN3-1","reviewed","Pgap6","Q9ESN3-2","A0A494B9Q3-1"
"Q9ESN1-1","reviewed","Doc2g","Q9ESN1-1","A0A0R4J053-1"
"Q9ESN1-1","reviewed","Doc2g","","A0A494BAY3-1"
"P70412-1","reviewed","Cuzd1","P70412-1","B2RU69-1"
"E9PUL3-1","unreviewed","Clca3b","","E9PUL3-1"
"E9PUL5-1","reviewed","Prrt2","E9PUL5-1","A0A0J9YV24-1"
"E9PUL5-1","reviewed","Prrt2","","A0A0J9YTS8-1"
"E9PUL5-1","reviewed","Prrt2","","A0A0J9YU72-1"
"Q8CE13-1","reviewed","Ccdc17","Q8CE13-1",""
"B1AY64-1","unreviewed","Cypt3","","B1AY64-1"
"B1AY64-1","unreviewed","Cypt3","","Q80ZR9-1"
"Q9EQQ7-1","unreviewed","Olfr630","","Q9EQQ7-1"
"Q91XE8-1","reviewed","Tmem205","Q91XE8-1","A0A1L1SSA8-1"
"Q8BTU1-1","reviewed","Cfap20","Q8BTU1-1","A0A1D5RLW3-1"
"Q8BTU1-1","reviewed","Cfap20","Q8BTU1-2","A0A1D5RLL1-1"
"Q8BTU1-1","reviewed","Cfap20","","A0A1D5RM82-1"
"Q99LI2-1","reviewed","Clcc1","Q99LI2-1","Z4YMG1-1"
"Q99LI2-1","reviewed","Clcc1","","A2AEM2-1"
"Q99LI5-1","reviewed","Znf281","Q99LI5-1",""
"Q99LI7-1","reviewed","Cstf3","Q99LI7-1",""
"Q91XE0-1","reviewed","Glyat","Q91XE0-1",""
"Q91XE0-1","reviewed","Glyat","Q91XE0-2",""
"Q99LI9-1","reviewed","Clp1","Q99LI9-1",""
"Q9D5T2-1","unreviewed","4921524L21Rik","","Q9D5T2-1"
"Q9D5T2-1","unreviewed","4921524L21Rik","","A0A3Q4EGN5-1"
"Q9D5T2-1","unreviewed","4921524L21Rik","","A0A3Q4EGB9-1"
"Q91XE4-1","reviewed","Acy3","Q91XE4-1","A0A494B9B0-1"
"Q91XE4-1","reviewed","Acy3","","A0A494BAV4-1"
"Q9D5T7-1","reviewed","Hormad1","Q9D5T7-1",""
"Q9D5T7-1","reviewed","Hormad1","Q9D5T7-2",""
"Q91XE7-1","reviewed","Atp6v0e2","Q91XE7-1","A0A0N4SVQ2-1"
"Q9EQQ3-1","reviewed","Gpr63","Q9EQQ3-1",""
"Q8BUM3-1","reviewed","Ptpn7","Q8BUM3-1",""
"P56395-1","reviewed","Cyb5a","P56395-1","G5E850-1"
"P56395-1","reviewed","Cyb5a","","E0CY88-1"
"P56395-1","reviewed","Cyb5a","","A0A494B9D8-1"
"D3Z642-1","unreviewed","4930595D18Rik","","D3Z642-1"
"P56394-1","reviewed","Cox17","P56394-1",""
"D3Z649-1","unreviewed","Kcnt2","","A0A0A6YXD8-1"
"D3Z649-1","unreviewed","Kcnt2","","D3Z592-1"
"D3Z649-1","unreviewed","Kcnt2","","D3Z649-1"
"D3Z649-1","unreviewed","Kcnt2","","D3YTU6-1"
"D3Z649-1","unreviewed","Kcnt2","","A0A668KLS9-1"
"Q9EQQ9-1","reviewed","Oga","Q9EQQ9-1","A0A494B913-1"
"Q9EQQ9-1","reviewed","Oga","Q9EQQ9-2","A0A494BAA3-1"
"Q9EQQ9-1","reviewed","Oga","Q9EQQ9-3",""
"Q9ERD7-1","reviewed","Tubb3","Q9ERD7-1","A0A1D5RM76-1"
"Q9ERD6-1","reviewed","Ralgps2","Q9ERD6-1","A0A087WPL3-1"
"Q9ERD6-1","reviewed","Ralgps2","Q9ERD6-2","A0A0A6YXI6-1"
"Q9ERD6-1","reviewed","Ralgps2","Q9ERD6-3","Q8C134-1"
"Q9ERD6-1","reviewed","Ralgps2","Q9ERD6-4","A0A087WQU0-1"
"Q9ERD6-1","reviewed","Ralgps2","","A0A087WQA4-1"
"Q9ERD6-1","reviewed","Ralgps2","","A0A087WQ61-1"
"Q9ERD8-1","reviewed","Parvg","Q9ERD8-1","A0A2I3BS32-1"
"Q9ERD8-1","reviewed","Parvg","","E9PYG5-1"
"Q9ERD8-1","reviewed","Parvg","","A6PW97-1"
"J3QP87-1","unreviewed","Eif1ad14","","J3QP87-1"
"P56390-1","reviewed","Cks2","P56390-1",""
"P00520-1","reviewed","Abl1","P00520-4","A0A0A6YXS9-1"
"P00520-1","reviewed","Abl1","P00520-1","A0A0A6YVY6-1"
"P00520-1","reviewed","Abl1","P00520-2","A2AV23-1"
"P00520-1","reviewed","Abl1","P00520-3","A0A0A6YY65-1"
"P56393-1","reviewed","Cox7b","P56393-1",""
"Q9EP72-1","reviewed","Emc7","Q9EP72-1",""
"O88307-1","reviewed","Sorl1","O88307-1",""
"P08730-1","reviewed","Krt13","P08730-1",""
"P08730-1","reviewed","Krt13","P08730-2",""
"Q8VCU1-1","reviewed","Ces3b","Q8VCU1-1","G3UYS7-1"
"Q8VCU1-1","reviewed","Ces3b","Q8VCU1-2",""
"Q8VCU0-1","reviewed","Angel1","Q8VCU0-1",""
"Q8VII3-1","reviewed","Cst14","Q8VII3-1",""
"Q8VII8-1","reviewed","Nr3c2","Q8VII8-1","D3Z473-1"
"Q8VII8-1","reviewed","Nr3c2","","D3Z7J4-1"
"Q8VII8-1","reviewed","Nr3c2","","E9Q8M8-1"
"Q8VII8-1","reviewed","Nr3c2","","D6RIL1-1"
"Q8VII8-1","reviewed","Nr3c2","","D3Z7F2-1"
"Q8VII8-1","reviewed","Nr3c2","","A3KN90-1"
"O88454-1","reviewed","Kcnk4","O88454-1","A0A494B9F1-1"
"O88454-1","reviewed","Kcnk4","O88454-2","A0A494B9Y6-1"
"O88454-1","reviewed","Kcnk4","","A0A494BA57-1"
"Q80W69-1","reviewed","","Q80W69-1",""
"Q80W69-1","reviewed","","Q80W69-2",""
"Q9R0Q3-1","reviewed","Tmed2","Q9R0Q3-1","Q8BPI2-1"
"Q9R0Q3-1","reviewed","Tmed2","","A0A0G2JEB1-1"
"Q9R0Q3-1","reviewed","Tmed2","","F6V6T4-1"
"Q9CWR8-1","reviewed","Dnmt3l","Q9CWR8-1","D3YUQ4-1"
"Q149C2-1","reviewed","Traf3ip1","Q149C2-1","A0A087WQD8-1"
"E9PWM3-1","unreviewed","Armcx4","","E9PWM3-1"
"Q9R0Q4-1","reviewed","Morf4l2","Q9R0Q4-1","A2AEB6-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB7-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB5-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB4-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB3-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB8-1"
"Q9R0Q4-1","reviewed","Morf4l2","","A2AEB9-1"
"J3QN64-1","unreviewed","Btbd35f22","","J3QN64-1"
"O88452-1","reviewed","Stc2","O88452-1",""
"Q67BT3-1","reviewed","Slc13a5","Q67BT3-1","A0A140LIC4-1"
"Q67BT3-1","reviewed","Slc13a5","","Q5NBV1-1"
"Q67BT3-1","reviewed","Slc13a5","","A0A140LIR1-1"
"Q67BT3-1","reviewed","Slc13a5","","Q5NBV0-1"
"A0A087WRT9-1","unreviewed","Gm28490","","A0A087WRT9-1"
"A0A087WRT9-1","unreviewed","Gm28490","","J3KMU1-1"
"Q50E62-1","unreviewed","Slc7a15","","Q50E62-1"
"Q50E62-1","unreviewed","Slc7a15","","Q8BZV2-1"
"P27467-1","reviewed","Wnt3a","P27467-1",""
"A0A140T8K0-1","unreviewed","Olfr911-ps1","","A0A140T8K0-1"
"Q62481-1","reviewed","Vps72","Q62481-1",""
"Q8BGH2-1","reviewed","Samm50","Q8BGH2-1",""
"G5E8S3-1","unreviewed","E230025N22Rik","","G5E8S3-1"
"Q75N62-1","reviewed","Gimap8","Q75N62-1","A0A0R3P9C7-1"
"Q3UTQ6-1","unreviewed","Zfp868","","Q3UTQ6-1"
"Q3UTQ7-1","reviewed","Prdm10","Q3UTQ7-1","A0A1L1SRM4-1"
"Q3UTQ7-1","reviewed","Prdm10","Q3UTQ7-2","A0A1L1SS03-1"
"Q3UTQ7-1","reviewed","Prdm10","","D3YYD1-1"
"Q3UTQ8-1","reviewed","Cdkl5","Q3UTQ8-1","A0A0G2JF79-1"
"Q3UTQ8-1","reviewed","Cdkl5","Q3UTQ8-2","A0A0G2JFE2-1"
"Q3UTQ8-1","reviewed","Cdkl5","","A0A0G2JGW6-1"
"A0JP43-1","reviewed","Efcab5","A0JP43-1","A0A0A0MQI1-1"
"A0JP43-1","reviewed","Efcab5","A0JP43-2",""
"A0JP43-1","reviewed","Efcab5","A0JP43-3",""
"A0A140T8K7-1","unreviewed","Olfr1369-ps1","","A0A140T8K7-1"
"Q8VEK6-1","reviewed","Ing3","Q8VEK6-1","D3YUP8-1"
"Q8VEK6-1","reviewed","Ing3","","A0A0N4SW64-1"
"Q8VEK6-1","reviewed","Ing3","","D3YX13-1"
"Q8VEK6-1","reviewed","Ing3","","S4R1J3-1"
"Q8VEK6-1","reviewed","Ing3","","S4R2I3-1"
"Q8BQC3-1","reviewed","Igdcc3","Q8BQC3-1",""
"Q8BQC3-1","reviewed","Igdcc3","Q8BQC3-2",""
"Q8VEK2-1","reviewed","Rhbdd2","Q8VEK2-1","D6RCZ4-1"
"Q8VEK2-1","reviewed","Rhbdd2","Q8VEK2-2","A0A0G2JH08-1"
"Q8VEK0-1","reviewed","Tmem30a","Q8VEK0-1","D3YVV1-1"
"P83093-1","reviewed","Stim2","P83093-1","F6WBP9-1"
"P83093-1","reviewed","Stim2","","I1E4X8-1"
"A0A2R8VJU7-1","unreviewed","Septin12","","Q9D451-1"
"A0A2R8VJU7-1","unreviewed","Septin12","","A0A2R8VJU7-1"
"A0A2R8VJU7-1","unreviewed","Septin12","","Q9D9U8-1"
"Q8BQC8-1","reviewed","Rbak","Q8BQC8-1",""
"Q923B3-1","reviewed","Nrif1","Q923B3-1","A0A0R4J249-1"
"Q923B1-1","reviewed","Dbr1","Q923B1-1","D3YXA2-1"
"Q923B1-1","reviewed","Dbr1","","F6SDN8-1"
"Q923B1-1","reviewed","Dbr1","","F6ZYX6-1"
"Q923B1-1","reviewed","Dbr1","","F6S2R9-1"
"Q923B1-1","reviewed","Dbr1","","F6UCV1-1"
"Q923B0-1","reviewed","Ggact","Q923B0-1","H3BKQ5-1"
"Q923B0-1","reviewed","Ggact","Q923B0-2","E0CX39-1"
"Q923B0-1","reviewed","Ggact","","E0CZ04-1"
"Q923B6-1","reviewed","Steap4","Q923B6-1",""
"Q9Z1Z0-1","reviewed","Uso1","Q9Z1Z0-1","A0A0J9YUG0-1"
"Q9Z1Z0-1","reviewed","Uso1","Q9Z1Z0-2",""
"Q9Z1Z0-1","reviewed","Uso1","Q9Z1Z0-3",""
"Q9Z1Z0-1","reviewed","Uso1","Q9Z1Z0-4",""
"Q9Z1Z2-1","reviewed","Strap","Q9Z1Z2-1",""
"Q8C0V9-1","reviewed","Frmd6","Q8C0V9-1",""
"Q8C0V9-1","reviewed","Frmd6","Q8C0V9-2",""
"Q8C0V9-1","reviewed","Frmd6","Q8C0V9-3",""
"Q8C0V0-1","reviewed","Tlk1","Q8C0V0-1",""
"Q8C0V7-1","reviewed","Stk-ps2","Q8C0V7-1",""
"Q3USQ7-1","reviewed","Syndig1l","Q3USQ7-1","A0A1Y7VL47-1"
"Q9R002-1","reviewed","Ifi202","Q9R002-1",""
"Q9R000-1","reviewed","Itgb1bp2","Q9R000-1",""
"Q9R001-1","reviewed","Adamts5","Q9R001-1",""
"Q9R007-3","reviewed","Clec5a","Q9R007-1",""
"Q9R007-3","reviewed","Clec5a","Q9R007-2",""
"Q9R007-3","reviewed","Clec5a","Q9R007-3",""
"Q9R008-1","reviewed","Mvk","Q9R008-1","A0A0G2JFX8-1"
"Q9R008-1","reviewed","Mvk","","A0A0G2JEG0-1"
"Q9R008-1","reviewed","Mvk","","D3YV77-1"
"Q9R008-1","reviewed","Mvk","","A0A0G2JDI0-1"
"Q9R008-1","reviewed","Mvk","","Q3UEB4-1"
"E9QAJ8-1","unreviewed","Gm3468","","E9QAJ8-1"
"Q6QIY3-1","reviewed","Scn10a","Q6QIY3-1","K3W4P8-1"
"Q6QIY3-1","reviewed","Scn10a","Q6QIY3-2",""
"Q6QIY3-1","reviewed","Scn10a","Q6QIY3-3",""
"O70131-1","reviewed","Ninj1","O70131-1","D3YW25-1"
"O70131-1","reviewed","Ninj1","","D6RFN5-1"
"O70133-1","reviewed","Dhx9","O70133-1","Q3UR42-1"
"O70133-1","reviewed","Dhx9","O70133-2","E9QNN1-1"
"O70133-1","reviewed","Dhx9","O70133-3","A0A087WRT3-1"
"O70133-1","reviewed","Dhx9","","A0A087WPL5-1"
"O70133-1","reviewed","Dhx9","","A0A0R4J2C3-1"
"O70138-1","reviewed","Mmp8","O70138-1",""
"O70139-1","reviewed","Pkig","O70139-1","B7ZC20-1"
"O70139-1","reviewed","Pkig","","B7ZC21-1"
"O70139-1","reviewed","Pkig","","B7ZC22-1"
"E9Q7E2-1","reviewed","Arid2","E9Q7E2-1","Q9D982-1"
"E9Q7E7-1","unreviewed","Olfr427","","E9Q7E7-1"
"Q6DID7-1","reviewed","Wls","Q6DID7-1","A0A0G2JEH4-1"
"Q6DID7-1","reviewed","Wls","Q6DID7-2",""
"Q9Z2H1-1","reviewed","Rgs11","Q9Z2H1-1","E9QNN3-1"
"Q9Z2H1-1","reviewed","Rgs11","Q9Z2H1-2","G3X8W6-1"
"Q9Z2H2-1","reviewed","Rgs6","Q9Z2H2-1","Q3UTM5-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WQG6-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A0J9YUD1-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WRP8-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A0J9YTS6-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WPD1-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WPC4-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WNZ9-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WSJ9-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A0J9YU74-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A0J9YUE4-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WSH2-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A087WPW1-1"
"Q9Z2H2-1","reviewed","Rgs6","","F6WDS8-1"
"Q9Z2H2-1","reviewed","Rgs6","","A0A0J9YUY2-1"
"Q9Z2H5-1","reviewed","Epb41l1","Q9Z2H5-1","E9PV14-1"
"Q9Z2H5-1","reviewed","Epb41l1","Q9Z2H5-2","A2AUK7-1"
"Q9Z2H5-1","reviewed","Epb41l1","Q9Z2H5-3","A2AUK8-1"
"Q9Z2H5-1","reviewed","Epb41l1","","A2AUK5-1"
"Q9Z2H5-1","reviewed","Epb41l1","","A0A2R8VHB6-1"
"Q9Z2H6-1","reviewed","Clec4d","Q9Z2H6-1","A0A0N4SVJ7-1"
"Q9Z2H7-1","reviewed","Gipc2","Q9Z2H7-1",""
"Q99M08-1","reviewed","","Q99M08-1",""
"Q99M07-1","reviewed","Coa5","Q99M07-1",""
"Q99M04-1","reviewed","Lias","Q99M04-1","A0A0M3HEP3-1"
"Q99M04-1","reviewed","Lias","","A0A0G2JFF7-1"
"Q99M02-1","reviewed","MARCHF2","Q99M02-1","G3UY44-1"
"Q99M02-1","reviewed","MARCHF2","","G3UXS1-1"
"Q99M02-1","reviewed","MARCHF2","","G3UZC4-1"
"Q99M02-1","reviewed","MARCHF2","","G3UXU1-1"
"Q99M02-1","reviewed","MARCHF2","","Q8CA25-1"
"Q99M02-1","reviewed","MARCHF2","","G3UYC2-1"
"Q99M02-1","reviewed","MARCHF2","","G3UYX1-1"
"Q99M03-1","reviewed","Rwdd2b","Q99M03-1",""
"Q99M01-1","reviewed","Fars2","Q99M01-1","A0A286YCZ4-1"
"Q99M01-1","reviewed","Fars2","","A0A286YCZ5-1"
"Q99M01-1","reviewed","Fars2","","G3X9Q4-1"
"O08919-1","reviewed","Numbl","O08919-1",""
"A0A0A6YW67-1","unreviewed","Gm8797","","A0A0A6YW67-1"
"Q9JHY3-1","reviewed","Wfdc12","Q9JHY3-1",""
"Q8VD98-1","reviewed","Klrb1f","Q8VD98-1","A0A0N4SVZ9-1"
"Q8VD98-1","reviewed","Klrb1f","","A0A0N4SVB7-1"
"Q8VD98-1","reviewed","Klrb1f","","A0A0N4SUT2-1"
"F6WAU7-1","unreviewed","Zfp945","","Q66L36-1"
"F6WAU7-1","unreviewed","Zfp945","","F6WAU7-1"
"Q61618-1","reviewed","Adora3","Q61618-1","Q3U4C5-1"
"Q61618-1","reviewed","Adora3","","Q497R5-1"
"E9Q6Y8-1","unreviewed","Usp31","","E9Q6Y8-1"
"F6XLV1-1","reviewed","Crocc2","F6XLV1-1",""
"Q61614-1","reviewed","Ednra","Q61614-1",""
"E9Q6Y4-1","unreviewed","Zfp94","","E9Q6Y4-1"
"E9Q6Y4-1","unreviewed","Zfp94","","Q61117-1"
"Q61616-1","reviewed","Drd1","Q61616-1","A0A1Y7VK92-1"
"Q9CZB9-1","reviewed","Tmem128","Q9CZB9-1","F6YUB1-1"
"Q9CZB0-1","reviewed","Sdhc","Q9CZB0-1","F8WGB3-1"
"Q9CZB0-1","reviewed","Sdhc","","D3Z1A8-1"
"Q9CZB3-1","reviewed","Thumpd2","Q9CZB3-1","A0A3Q4EBZ8-1"
"A0A571BEG0-1","unreviewed","Mroh5","","B9EKG2-1"
"A0A571BEG0-1","unreviewed","Mroh5","","E9PUJ8-1"
"A0A571BEG0-1","unreviewed","Mroh5","","Q3TY91-1"
"A0A571BEG0-1","unreviewed","Mroh5","","A0A571BEG0-1"
"A0A0A6YX16-1","unreviewed","Trbj1-5","","A0A0A6YX16-1"
"Q765I1-1","reviewed","Uts2b","Q765I1-1",""
"O08899-1","reviewed","Rgs4","O08899-1","D3YXR2-1"
"O08899-1","reviewed","Rgs4","","Q5D078-1"
"Q3TKT4-1","reviewed","Smarca4","Q3TKT4-1","A0A0R4J170-1"
"Q3TKT4-1","reviewed","Smarca4","Q3TKT4-2","G3UX35-1"
"Q283N4-1","reviewed","Urad","Q283N4-1",""
"Q5NCD6-1","unreviewed","Olfr317","","Q5NCD6-1"
"P43006-1","reviewed","Slc1a2","P43006-1","A2APL5-1"
"P43006-1","reviewed","Slc1a2","P43006-2","A2AQI7-1"
"P43006-1","reviewed","Slc1a2","P43006-3","F7CAM6-1"
"P43006-1","reviewed","Slc1a2","","F6ZRK3-1"
"Q5NCD3-1","unreviewed","Olfr328","","Q5NCD3-1"
"Q5NCD2-1","unreviewed","Olfr325","","Q5NCD2-1"
"Q8BY02-1","reviewed","Nkrf","Q8BY02-1","A0A668KL68-1"
"Q8BN57-1","reviewed","","Q8BN57-1",""
"Q7TSY8-1","reviewed","Sgo2","Q7TSY8-1",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-1","A0A286YE56-1"
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-2",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-3",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-4",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-5",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-6",""
"Q7TSY6-1","reviewed","Celf4","Q7TSY6-7",""
"Q91VT8-1","reviewed","Smim14","Q91VT8-1","F8WHW8-1"
"Q91VT8-1","reviewed","Smim14","","D3YYP6-1"
"Q91VT1-1","reviewed","Nsmce2","Q91VT1-1","A0A2I3BS18-1"
"Q91VT1-1","reviewed","Nsmce2","Q91VT1-2",""
"Q91VT4-1","reviewed","Cbr4","Q91VT4-1","D3Z6C4-1"
"A0A286YDB2-1","unreviewed","4930469K13Rik","","A0A286YDB2-1"
"A0A286YDB2-1","unreviewed","4930469K13Rik","","A0A286YDX3-1"
"P46694-1","reviewed","Ier3","P46694-1","Q91VZ5-1"
"Q3URD3-1","reviewed","Slmap","Q3URD3-1","F6WY34-1"
"Q3URD3-1","reviewed","Slmap","Q3URD3-2","F6YCM8-1"
"Q3URD3-1","reviewed","Slmap","Q3URD3-3","F8WIH0-1"
"Q3URD3-1","reviewed","Slmap","Q3URD3-4","D3Z7V3-1"
"Q3URD3-1","reviewed","Slmap","Q3URD3-5","H7BX64-1"
"Q3URD3-1","reviewed","Slmap","","F6UV57-1"
"J3QPE5-1","unreviewed","Gm5849","","J3QPE5-1"
"Q80ZP0-1","unreviewed","4930503B20Rik","","G5E8V6-1"
"Q80ZP0-1","unreviewed","4930503B20Rik","","Q80ZP0-1"
"Q0VGY8-1","reviewed","Tanc1","Q0VGY8-1","E9QAF9-1"
"Q0VGY8-1","reviewed","Tanc1","Q0VGY8-2",""
"Q5SSW2-1","reviewed","Psme4","Q5SSW2-1","Q5SSW0-1"
"Q5SSW2-1","reviewed","Psme4","Q5SSW2-2","F6R7K9-1"
"P16294-1","reviewed","F9","P16294-1",""
"P16297-1","reviewed","Il2rb","P16297-1",""
"Q60585-1","reviewed","Zfp30","Q60585-1","Q78FW7-1"
"Q60585-1","reviewed","Zfp30","","D3Z614-1"
"A2AVB8-1","unreviewed","Olfr1107","","A2AVB8-1"
"P62281-1","reviewed","Rps11","P62281-1","A0A1B0GRR3-1"
"P62281-1","reviewed","Rps11","","A0A1B0GSE8-1"
"Q8BX65-1","reviewed","Mdfic","Q8BX65-1","A0A087WRW6-1"
"Q8BX65-1","reviewed","Mdfic","Q8BX65-2","A0A087WRH9-1"
"Q8BX65-1","reviewed","Mdfic","","A0A087WPB2-1"
"Q8BX65-1","reviewed","Mdfic","","D6REI0-1"
"Q8VI63-1","reviewed","Mob2","Q8VI63-1","A0A1B0GT55-1"
"Q8VI63-1","reviewed","Mob2","Q8VI63-2","A0A1B0GR18-1"
"Q8VI63-1","reviewed","Mob2","","A0A1B0GRX6-1"
"Q8VI64-1","reviewed","Mgarp","Q8VI64-1","G3X9T4-1"
"Q8VI64-1","reviewed","Mgarp","","D3Z134-1"
"Q8BNN1-1","reviewed","Spata2l","Q8BNN1-1","A0A1D5RMF4-1"
"Q8BNN1-1","reviewed","Spata2l","Q8BNN1-2",""
"Q8VI67-1","reviewed","Sp7","Q8VI67-1","Q5RM08-1"
"P30275-1","reviewed","Ckmt1","P30275-1","D6RG68-1"
"P30275-1","reviewed","Ckmt1","","B0R0F0-1"
"P30275-1","reviewed","Ckmt1","","D6RET9-1"
"P30275-1","reviewed","Ckmt1","","B0R0E8-1"
"P30275-1","reviewed","Ckmt1","","A2ARP5-1"
"P30275-1","reviewed","Ckmt1","","B0R0E9-1"
"Q9D1J3-1","reviewed","Sarnp","Q9D1J3-1","A0A1W2P6N2-1"
"Q9D1J3-1","reviewed","Sarnp","","A0A1W2P7G2-1"
"Q9D1J1-1","reviewed","Necap2","Q9D1J1-1","F6RCM5-1"
"J3QNS5-1","unreviewed","Mfsd4b4","","J3QNS5-1"
"J3QNS5-1","unreviewed","Mfsd4b4","","J3QPW5-1"
